onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
14.848	11.915999999999999	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	14.875	16.479	24.285	26.763			
33.247	12.612000000000002	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	33.273	35.954	43.743	45.858			
51.941	12.215000000000003	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	51.967	53.199	61.002	64.154			
68.895	12.791000000000011	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	68.922	70.551	78.354	81.684	75.694		
90.626	12.144999999999996	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	90.656	92.259	100.069	102.769	97.422		
107.483	13.59299999999999	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	107.509	110.695	118.492	121.075			
125.665	12.408000000000001	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	125.696	126.881	134.696	138.071			
147.424	9.555000000000007	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	147.454	149.407	154.913	156.977	153.034		
160.977	13.296999999999997	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	161.004	164.106	171.906	174.273			
188.108	9.674000000000007	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	188.14	189.972	195.456	197.781	193.578		
202.979	13.014999999999986	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	203.006	205.675	213.474	215.993			
221.194	13.582000000000022	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	221.221	223.129	230.939	234.774	228.288		
243.247	13.021999999999991	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	243.276	244.77	252.586	256.268			
263.025	11.737000000000023	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	263.053	264.413	272.223	274.761			
281.452	13.353999999999985	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	281.484	284.66	292.463	294.805	289.803		
302.599	12.953000000000031	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	302.631	304.974	312.766	315.551	310.119		
320.925	13.817000000000007	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	320.951	322.792	330.591	334.741			
340.755	11.326000000000022	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	340.788	344.486	349.998	352.08	348.09		
360.358	12.408999999999992	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	360.386	362.246	370.063	372.766	367.382		
377.118	15.524000000000001	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	377.149	381.623	389.444	392.641			
396.755	13.432999999999993	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	396.782	399.099	406.896	410.186			
415.688	12.61099999999999	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	415.721	418.424	426.251	428.297			
433.567	11.598000000000013	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	433.597	434.976	442.772	445.163	440.141		
453.534	13.158000000000015	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	453.561	454.895	462.717	466.691	460.044		
474.171	9.982000000000028	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	474.201	475.305	480.818	484.152	478.918		
488.685	13.668999999999983	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	488.712	491.452	499.272	502.352			
508.076	12.980000000000018	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	508.102	510.747	518.542	521.054			
527.281	9.631000000000085	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	527.313	528.779	534.298	536.91	532.391		
542.229	12.649999999999977	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	542.257	544.014	551.839	554.877			
567.943	12.47300000000007	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	567.975	570.016	577.811	580.415	575.16		
588.188	12.206000000000017	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	588.215	590.035	597.831	600.393			
608.386	12.309000000000083	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	608.418	609.826	617.645	620.694			
628.692	12.777000000000044	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	628.719	630.411	638.247	641.467	635.583		
646.698	11.735000000000014	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	646.725	648.3	656.102	658.432			
664.294	12.438999999999965	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	664.327	666.492	674.31	676.732	671.649		
681.365	10.732999999999947	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	681.396	684.182	689.697	692.097	687.813		
699.696	14.063999999999965	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	699.724	702.952	710.766	713.759	708.109		
720.065	11.947999999999979	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	720.093	721.945	729.746	732.012			
739.659	12.341000000000008	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	739.691	742.093	749.883	751.999			
758.631	10.019000000000005	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	758.662	760.847	766.367	768.648	764.461		
776.195	12.976999999999975	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	776.222	778.547	786.348	789.171			
794.191	12.274000000000001	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	794.222	795.54	803.377	806.463			
812.998	11.638999999999896	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	813.026	814.265	822.066	824.636	819.416		
830.679	13.017000000000053	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	830.707	832.146	839.943	843.695			
851.308	14.251999999999953	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	851.34	855.382	863.201	865.558	860.537		
871.317	11.061000000000035	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	871.343	872.357	880.159	882.376	877.519		
887.439	11.775000000000091	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	887.467	888.916	896.727	899.213			
905.673	16.475000000000023	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	905.705	910.08	917.902	922.147			
932.525	12.211999999999989	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	932.552	934.373	942.183	944.736			
951.713	9.836999999999989	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	951.746	953.859	959.377	961.549	957.469		
969.946	11.396999999999935	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	969.976	971.281	979.099	981.342	976.459		
989.645	12.130999999999972	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	989.671	991.013	998.802	1001.775			
1006.493	13.104999999999905	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	1006.52	1009.058	1016.853	1019.597			
1027.388	12.382000000000062	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	1027.419	1029.505	1037.31	1039.768			
1047.395	11.401000000000067	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	1047.426	1050.825	1056.323	1058.795	1054.448		
1074.832	12.640999999999849	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	1074.859	1077.083	1084.888	1087.472	1082.239		
1091.711	13.89799999999991	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	1091.742	1094.856	1102.655	1105.607	1099.999		
1110.002	12.566000000000031	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	1110.035	1112.479	1120.279	1122.567			
1132.872	10.117999999999938	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	1132.903	1133.983	1139.467	1142.989	1137.593		
1147.801	12.652000000000044	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	1147.829	1150.491	1158.288	1160.452			
1166.552	11.609000000000151	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	1166.578	1168.12	1175.928	1178.159			
1182.471	14.338999999999942	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	1182.502	1184.879	1192.685	1196.809	1190.049		
1202.783	12.535000000000082	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	1202.81	1205.007	1212.828	1215.316	1210.169		
1219.846	12.386999999999944	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	1219.873	1222.171	1229.965	1232.232			
1237.147	13.366999999999962	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	1237.18	1238.846	1246.648	1250.512	1243.997		
