onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
13.565	12.845	trials	wrdid=1.0 yenvtele=1000.0	13.589	15.755	23.562	26.409			
33.585	13.421	trials	wrdid=1.0 yenvtele=1000.0	33.609	36.705	44.494	47.005			
52.21	11.250999999999998	trials	wrdid=1.0 yenvtele=1000.0	52.233	53.3	61.101	63.46			
68.478	11.838999999999999	trials	wrdid=1.0 yenvtele=1000.0	68.502	69.968	77.775	80.316			
84.879	13.138999999999996	trials	wrdid=1.0 yenvtele=1000.0	84.903	86.463	94.263	98.017			
102.232	12.135999999999996	trials	wrdid=1.0 yenvtele=55.0	102.256	103.485	111.293	114.366	108.255		
123.131	12.574999999999989	trials	wrdid=2.0 yenvtele=55.0	123.159	124.79	132.582	135.705	129.557		
139.836	10.915999999999997	trials	wrdid=2.0 yenvtele=1000.0	139.867	140.897	148.712	150.751			
166.087	13.507000000000005	trials	wrdid=1.0 yenvtele=55.0	166.113	168.339	176.147	179.592	173.1		
184.889	12.552999999999997	trials	wrdid=1.0 yenvtele=1000.0	184.915	187.168	194.97	197.441			
202.145	11.271999999999991	trials	wrdid=1.0 yenvtele=1000.0	202.169	203.544	211.338	213.416			
221.441	11.344999999999999	trials	wrdid=2.0 yenvtele=55.0	221.472	222.803	230.594	232.785	227.561		
242.26	13.219000000000023	trials	wrdid=1.0 yenvtele=1000.0	242.283	245.378	253.184	255.478			
260.623	11.512	trials	wrdid=2.0 yenvtele=55.0	260.654	261.954	269.758	272.134	266.73		
276.799	13.212000000000046	trials	wrdid=2.0 yenvtele=1000.0	276.828	279.306	287.126	290.01			
300.316	13.140000000000043	trials	wrdid=1.0 yenvtele=1000.0	300.342	303.445	311.229	313.454			
320.813	11.302999999999997	trials	wrdid=1.0 yenvtele=55.0	320.837	321.953	329.753	332.115	326.73		
341.666	11.331999999999994	trials	wrdid=2.0 yenvtele=1000.0	341.694	343.129	350.957	352.997			
360.677	12.015999999999963	trials	wrdid=2.0 yenvtele=55.0	360.704	362.684	370.499	372.692	367.457		
377.146	13.404999999999973	trials	wrdid=2.0 yenvtele=1000.0	377.177	380.409	388.215	390.55			
397.317	12.163999999999987	trials	wrdid=1.0 yenvtele=1000.0	397.342	399.158	406.946	409.48			
