onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
266.769	11.305000000000007	trials	ytpst=1000.0 scnpz=1000.0	266.794	268.156	275.464	278.073			
284.14	13.350999999999999	trials	ytpst=1000.0 scnpz=1000.0	284.166	287.401	294.697	297.49			
303.162	13.579000000000008	trials	ytpst=1000.0 scnpz=1000.0	303.187	306.406	313.714	316.74			
323.235	13.755999999999972	trials	ytpst=1000.0 scnpz=1000.0	323.26	327.4	334.717	336.99			
343.106	14.33499999999998	trials	ytpst=1000.0 scnpz=1000.0	343.133	346.884	354.182	357.44			
362.932	12.02600000000001	trials	ytpst=1000.0 scnpz=1000.0	362.956	364.884	372.182	374.957			
382.621	11.637	trials	ytpst=1000.0 scnpz=1000.0	382.646	384.384	391.698	394.257			
400.88	11.430000000000007	trials	ytpst=1000.0 scnpz=1000.0	400.905	402.251	409.548	412.309			
416.698	12.761000000000024	trials	ytpst=1000.0 scnpz=1000.0	416.723	419.151	426.449	429.458			
434.186	12.004999999999995	trials	ytpst=1000.0 scnpz=1000.0	434.211	436.173	443.498	446.19			
451.827	17.798999999999978	trials	ytpst=1000.0 scnpz=70.0	451.852	454.902	467.199	469.624		460.341	465.341
476.486	13.689000000000021	trials	ytpst=1000.0 scnpz=1000.0	476.511	479.324	486.648	490.174			
494.693	12.331999999999994	trials	ytpst=65.0 scnpz=1000.0	494.718	497.674	504.665	507.024	502.708		
513.408	13.317000000000007	trials	ytpst=1000.0 scnpz=1000.0	513.433	516.718	524.048	526.724			
532.171	8.353999999999928	trials	ytpst=40.0 scnpz=1000.0	532.196	533.324	538.332	540.524	536.441		
545.398	8.894000000000005	trials	ytpst=40.0 scnpz=1000.0	545.423	546.585	551.599	554.291	549.708		
558.981	10.94500000000005	trials	ytpst=1000.0 scnpz=1000.0	559.006	560.335	567.666	569.925			
575.427	12.932000000000016	trials	ytpst=1000.0 scnpz=1000.0	575.452	578.458	585.782	588.357			
592.916	11.409999999999968	trials	ytpst=65.0 scnpz=1000.0	592.941	594.042	601.0	604.324	599.091		
610.094	13.114999999999895	trials	ytpst=1000.0 scnpz=1000.0	610.119	613.585	620.892	623.208			
632.51	13.149000000000001	trials	ytpst=1000.0 scnpz=1000.0	632.535	634.857	642.166	645.658			
651.566	16.409999999999968	trials	ytpst=1000.0 scnpz=70.0	651.591	653.352	665.666	667.975		658.791	663.792
673.828	10.130999999999972	trials	ytpst=40.0 scnpz=1000.0	673.853	676.418	681.416	683.958	679.541		
688.387	13.406000000000063	trials	ytpst=1000.0 scnpz=1000.0	688.412	690.652	697.966	701.791			
707.433	12.226999999999975	trials	ytpst=1000.0 scnpz=1000.0	707.458	709.37	716.684	719.658			
725.789	11.270999999999958	trials	ytpst=1000.0 scnpz=1000.0	725.814	727.286	734.6	737.059			
746.889	18.95399999999995	trials	ytpst=1000.0 scnpz=70.0	746.914	749.636	761.985	765.842		755.058	760.093
770.528	13.265999999999963	trials	ytpst=1000.0 scnpz=1000.0	770.553	772.985	780.284	783.792			
790.206	12.653999999999996	trials	ytpst=65.0 scnpz=1000.0	790.231	793.103	800.083	802.858	798.135		
809.05	12.826000000000022	trials	ytpst=1000.0 scnpz=1000.0	809.075	811.203	818.516	821.875			
827.671	12.271999999999935	trials	ytpst=1000.0 scnpz=1000.0	827.696	829.843	837.166	839.942			
845.21	11.850999999999999	trials	ytpst=1000.0 scnpz=1000.0	845.235	847.675	854.983	857.059			
864.028	12.41599999999994	trials	ytpst=65.0 scnpz=1000.0	864.054	867.009	874.001	876.443	872.059		
884.605	16.438999999999965	trials	ytpst=1000.0 scnpz=70.0	884.63	885.744	898.084	901.043		891.176	896.176
910.117	12.276000000000067	trials	ytpst=1000.0 scnpz=1000.0	910.142	912.359	919.684	922.392			
927.872	8.655000000000086	trials	ytpst=40.0 scnpz=1000.0	927.897	929.01	934.001	936.526	932.117		
940.655	9.989000000000033	trials	ytpst=40.0 scnpz=1000.0	940.68	943.537	948.55	950.643	946.65		
955.345	17.149	trials	ytpst=1000.0 scnpz=70.0	955.37	958.02	970.367	972.493		963.46	968.497
978.838	13.656000000000063	trials	ytpst=1000.0 scnpz=1000.0	978.863	981.954	989.267	992.492			
997.044	14.567000000000007	trials	ytpst=1000.0 scnpz=1000.0	997.07	1000.777	1008.085	1011.609			
