onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
43.806	14.174	trials	ytpst=1000.0	43.83	47.228	56.316	57.979			
63.1	13.225000000000001	trials	ytpst=1000.0	63.119	65.507	74.6	76.324			
86.641	14.065999999999988	trials	ytpst=1000.0	86.66	89.716	98.811	100.706			
108.8	12.822000000000003	trials	ytpst=1000.0	108.819	110.619	119.711	121.621			
126.314	14.951999999999998	trials	ytpst=1000.0	126.335	129.296	138.397	141.265			
150.169	15.409999999999997	trials	ytpst=1000.0	150.188	154.702	163.793	165.578			
171.331	15.607	trials	ytpst=1000.0	171.351	173.021	182.113	186.937			
193.828	18.756	trials	ytpst=1000.0	193.847	195.539	204.634	212.583			
217.834	13.066000000000003	trials	ytpst=1000.0	217.853	220.166	229.258	230.899			
236.243	12.206000000000017	trials	ytpst=1000.0	236.262	237.581	246.666	248.448			
257.713	9.158999999999992	trials	ytpst=45.0	257.734	259.091	265.308	266.871	263.45		
273.009	9.716000000000008	trials	ytpst=5.0	273.029	274.807	281.023	282.724	275.327		
287.986	13.055000000000007	trials	ytpst=25.0	288.005	291.576	297.78	301.04	294.01		
309.363	13.112000000000023	trials	ytpst=1000.0	309.382	311.106	320.198	322.474			
328.09	14.770000000000039	trials	ytpst=1000.0	328.108	331.386	340.477	342.859			
354.13	16.047000000000025	trials	ytpst=1000.0	354.151	357.052	366.145	370.176			
379.208	14.401999999999987	trials	ytpst=1000.0	379.227	382.356	391.453	393.609			
399.752	12.146000000000015	trials	ytpst=5.0	399.773	404.159	410.362	411.897	404.694		
417.018	12.451000000000022	trials	ytpst=1000.0	417.04	418.156	427.254	429.468			
436.336	12.113	trials	ytpst=1000.0	436.354	437.712	446.808	448.448			
455.112	13.022999999999968	trials	ytpst=1000.0	455.131	456.935	466.025	468.134			
473.245	12.863	trials	ytpst=1000.0	473.264	474.296	483.402	486.107			
496.87	11.161000000000001	trials	ytpst=45.0	496.905	498.438	504.649	508.03	502.792		
514.267	12.056999999999903	trials	ytpst=25.0	514.285	518.002	524.204	526.323	520.434		
530.977	16.50999999999999	trials	ytpst=1000.0	530.996	533.855	542.948	547.486			
556.805	14.419000000000096	trials	ytpst=1000.0	556.823	560.174	569.268	571.223			
580.499	9.986999999999966	trials	ytpst=25.0	580.518	581.847	588.047	590.485	584.276		
597.272	13.966000000000008	trials	ytpst=1000.0	597.292	599.221	608.322	611.237			
617.437	13.102999999999952	trials	ytpst=5.0	617.456	620.299	626.512	630.539	620.82		
635.533	8.914999999999964	trials	ytpst=45.0	635.552	636.583	642.803	644.447	640.94		
653.206	14.303999999999974	trials	ytpst=1000.0	653.243	655.717	664.814	667.509			
673.703	10.391000000000076	trials	ytpst=5.0	673.723	674.752	680.966	684.093	675.273		
693.34	13.211000000000013	trials	ytpst=1000.0	693.36	694.748	703.847	706.55			
713.608	12.415000000000077	trials	ytpst=1000.0	713.627	715.307	724.406	726.022			
733.567	9.764999999999986	trials	ytpst=25.0	733.587	735.22	741.436	743.331	737.653		
749.266	11.008000000000038	trials	ytpst=45.0	749.302	751.551	757.765	760.273	755.906		
767.674	15.766000000000076	trials	ytpst=1000.0	767.708	772.158	781.254	783.439			
790.853	14.050000000000068	trials	ytpst=1000.0	790.889	793.835	802.927	804.902			
809.774	14.683999999999969	trials	ytpst=1000.0	809.793	812.284	821.381	824.457			
831.691	11.534999999999968	trials	ytpst=45.0	831.711	835.409	841.626	843.225	839.759		
848.292	12.006999999999948	trials	ytpst=1000.0	848.312	849.42	858.516	860.298			
872.575	13.65199999999993	trials	ytpst=1000.0	872.595	874.898	883.993	886.226			
893.074	9.771000000000072	trials	ytpst=5.0	893.095	895.014	901.217	902.844	895.544		
911.882	9.474000000000046	trials	ytpst=25.0	911.901	913.215	919.418	921.355	915.64		
926.515	13.003000000000043	trials	ytpst=1000.0	926.533	928.487	937.588	939.517			
