onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
234.647	10.931000000000012	trials	gain=1.0	234.675	236.02	243.352	245.576			
251.919	11.092000000000013	trials	gain=1.0	251.947	254.087	261.385	263.01			
268.085	11.126000000000033	trials	gain=1.0	268.114	270.16	277.468	279.21			
286.521	11.822999999999979	trials	gain=1.0	286.548	287.954	295.268	298.343			
305.593	14.567999999999984	trials	gain=1.0	305.621	310.06	317.385	320.16			
329.164	12.74799999999999	trials	gain=1.0	329.192	330.854	338.151	341.91			
353.652	11.576000000000022	trials	gain=1.0	353.68	355.776	363.102	365.227			
370.553	10.557999999999993	trials	gain=1.0	370.587	371.788	379.119	381.11			
389.704	9.45799999999997	trials	gain=2.0	389.748	390.887	394.585	399.161			
405.398	17.996999999999957	trials	gain=0.5	405.425	407.211	421.752	423.394			
428.919	13.459000000000003	trials	gain=1.0	428.945	430.588	437.885	442.377			
451.754	10.290999999999997	trials	gain=1.0	451.781	453.01	460.302	462.044			
469.714	10.514999999999986	trials	gain=1.0	469.741	471.327	478.619	480.228			
486.632	13.146000000000015	trials	gain=1.0	486.659	488.81	496.126	499.777			
506.313	6.566000000000031	trials	gain=2.0	506.341	507.505	511.219	512.878			
519.353	14.092000000000098	trials	gain=1.0	519.378	522.344	529.652	533.444			
542.668	18.394000000000005	trials	gain=0.5	542.695	544.261	558.82	561.061			
576.687	12.658000000000015	trials	gain=1.0	576.716	577.994	585.317	589.344			
599.054	11.408000000000015	trials	gain=1.0	599.088	601.261	608.553	610.461			
619.261	11.152000000000044	trials	gain=1.0	619.289	620.728	628.07	630.411			
635.465	17.985000000000014	trials	gain=0.5	635.492	637.322	651.869	653.449			
663.11	11.701999999999998	trials	gain=1.0	663.138	665.289	672.603	674.811			
679.904	6.741999999999962	trials	gain=2.0	679.931	680.996	684.72	686.645			
692.398	9.115000000000009	trials	gain=2.0	692.431	693.566	697.27	701.511			
706.719	12.043999999999983	trials	gain=1.0	706.746	708.473	715.787	718.762			
724.044	13.052999999999997	trials	gain=1.0	724.072	725.579	732.904	737.096			
744.535	13.578000000000088	trials	gain=1.0	744.563	746.54	753.87	758.112			
763.639	19.573999999999955	trials	gain=0.5	763.666	764.89	779.435	783.212			
789.549	7.93100000000004	trials	gain=2.0	789.577	791.779	795.471	797.479			
803.572	12.041000000000054	trials	gain=1.0	803.601	804.629	811.953	815.612			
823.836	19.227999999999952	trials	gain=0.5	823.863	826.162	840.688	843.062			
850.567	12.17999999999995	trials	gain=1.0	850.594	852.357	859.671	862.746			
867.77	13.427000000000021	trials	gain=1.0	867.798	872.013	879.32	881.196			
890.187	10.809999999999945	trials	gain=1.0	890.214	891.545	898.854	900.996			
907.907	11.789999999999964	trials	gain=1.0	907.932	910.664	917.988	919.696			
928.044	11.303999999999974	trials	gain=1.0	928.073	929.662	936.971	939.346			
947.594	18.853999999999928	trials	gain=0.5	947.623	948.864	963.405	966.447			
976.562	7.251999999999953	trials	gain=2.0	976.59	978.39	982.104	983.813			
989.511	20.73599999999999	trials	gain=0.5	989.539	993.281	1007.821	1010.246			
1020.241	8.789999999999964	trials	gain=2.0	1020.269	1022.348	1026.038	1029.03			
1040.507	11.758000000000038	trials	gain=1.0	1040.535	1043.396	1050.722	1052.264			
1062.084	16.53099999999995	trials	gain=1.0	1062.112	1066.324	1073.638	1078.614			
1089.242	11.872000000000071	trials	gain=1.0	1089.269	1091.03	1098.355	1101.113			
1112.173	11.057999999999993	trials	gain=1.0	1112.2	1113.913	1121.222	1123.23			
1129.701	9.798000000000002	trials	gain=2.0	1129.728	1133.697	1137.389	1139.497			
1146.395	10.452999999999975	trials	gain=1.0	1146.424	1147.513	1154.822	1156.847			
1164.373	10.741999999999962	trials	gain=1.0	1164.4	1165.475	1172.789	1175.114			
1188.713	18.586000000000013	trials	gain=0.5	1188.74	1190.618	1205.189	1207.297			
1218.596	19.269000000000005	trials	gain=0.5	1218.624	1221.692	1236.207	1237.864			
1245.753	10.846000000000004	trials	gain=1.0	1245.781	1247.325	1254.639	1256.598			
1265.772	15.312000000000126	trials	gain=1.0	1265.8	1270.092	1277.424	1281.083			
1294.7	9.231999999999971	trials	gain=2.0	1294.727	1295.93	1299.606	1303.931			
1311.383	11.964999999999918	trials	gain=1.0	1311.408	1313.092	1320.389	1323.347			
1331.379	19.636000000000195	trials	gain=0.5	1331.405	1334.659	1349.206	1351.014			
1357.95	10.499000000000024	trials	gain=1.0	1357.982	1359.442	1366.756	1368.448			
1373.901	6.963999999999942	trials	gain=2.0	1373.927	1375.248	1378.94	1380.864			
1388.813	10.440999999999804	trials	gain=1.0	1388.843	1390.309	1397.623	1399.252			
1408.615	12.718000000000075	trials	gain=1.0	1408.641	1411.892	1419.223	1421.332			
