onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
25.519	12.954	trials	ytpst=1000.0	25.545	26.81	35.924	38.472			
44.645	12.623999999999995	trials	ytpst=1000.0	44.669	46.406	55.499	57.268			
65.391	12.168999999999997	trials	ytpst=1000.0	65.413	66.616	75.706	77.559			
83.448	15.24600000000001	trials	ytpst=1000.0	83.469	87.736	96.832	98.693			
108.135	12.315999999999988	trials	ytpst=1000.0	108.159	109.811	118.914	120.45			
127.507	15.081999999999994	trials	ytpst=1000.0	127.53	130.496	139.596	142.588			
147.763	12.971000000000004	trials	ytpst=1000.0	147.786	149.823	158.918	160.733			
169.403	13.861999999999995	trials	ytpst=1000.0	169.426	171.909	180.999	183.264			
188.948	14.47799999999998	trials	ytpst=1000.0	188.968	192.126	201.22	203.425			
209.732	12.314999999999998	trials	ytpst=1000.0	209.753	211.036	220.136	222.046			
227.6	12.863	trials	ytpst=1000.0	227.624	229.382	238.469	240.462			
251.781	12.83299999999997	trials	ytpst=5.0	251.802	256.289	262.508	264.613	256.826		
269.85	12.591999999999985	trials	ytpst=1000.0	269.871	271.349	280.438	282.441			
290.381	14.932000000000016	trials	ytpst=1000.0	290.404	292.793	301.891	305.312			
310.131	13.569000000000017	trials	ytpst=1000.0	310.169	312.376	321.472	323.699			
329.546	11.192999999999984	trials	ytpst=45.0	329.567	330.606	336.811	340.738	334.974		
346.217	10.463999999999999	trials	ytpst=25.0	346.239	348.404	354.622	356.68	350.833		
363.554	12.442000000000007	trials	ytpst=1000.0	363.578	364.601	373.688	375.995			
384.501	14.562000000000012	trials	ytpst=1000.0	384.527	388.016	397.106	399.062			
405.154	12.22399999999999	trials	ytpst=1000.0	405.176	406.462	415.564	417.377			
425.164	15.259000000000015	trials	ytpst=1000.0	425.188	427.876	436.969	440.422			
447.754	9.894999999999982	trials	ytpst=45.0	447.775	448.965	455.184	457.648	453.318		
467.548	10.113	trials	ytpst=25.0	467.572	469.363	475.579	477.66	471.792		
482.207	12.51400000000001	trials	ytpst=5.0	482.227	485.431	491.637	494.719	485.967		
499.392	10.930000000000007	trials	ytpst=5.0	499.43	501.294	507.509	510.321	501.828		
517.346	14.477999999999952	trials	ytpst=45.0	517.368	520.019	526.225	531.823	524.373		
536.332	13.75	trials	ytpst=1000.0	536.353	539.232	548.335	550.081			
559.744	12.30499999999995	trials	ytpst=1000.0	559.765	560.97	570.063	572.048			
578.125	10.937000000000012	trials	ytpst=25.0	578.148	581.308	587.52	589.061	583.731		
593.928	12.190000000000055	trials	ytpst=1000.0	593.951	595.001	604.092	606.117			
617.858	13.664000000000101	trials	ytpst=1000.0	617.879	618.884	627.978	631.521			
638.912	13.602999999999952	trials	ytpst=5.0	638.935	641.91	648.127	652.514	642.446		
658.691	17.74000000000001	trials	ytpst=1000.0	658.713	660.734	669.826	676.43			
681.634	11.303999999999974	trials	ytpst=45.0	681.657	684.22	690.439	692.937	688.57		
700.918	13.79099999999994	trials	ytpst=1000.0	700.941	702.125	711.229	714.708			
720.868	13.214999999999918	trials	ytpst=25.0	720.888	723.692	729.913	734.082	726.119		
740.235	13.298999999999978	trials	ytpst=1000.0	740.272	742.541	751.644	753.533			
759.103	13.541000000000054	trials	ytpst=1000.0	759.124	760.505	769.606	772.643			
780.153	12.963999999999942	trials	ytpst=1000.0	780.178	781.64	790.736	793.116			
798.211	8.927000000000021	trials	ytpst=25.0	798.25	799.316	805.519	807.137	801.742		
811.844	15.638999999999896	trials	ytpst=1000.0	811.864	816.283	825.378	827.482			
836.014	11.537000000000035	trials	ytpst=45.0	836.038	838.39	844.602	847.55	842.743		
857.946	11.307000000000016	trials	ytpst=5.0	857.988	859.966	866.178	869.252	860.494		
876.149	16.09699999999998	trials	ytpst=1000.0	876.171	880.124	889.224	892.245			
902.538	12.688999999999965	trials	ytpst=1000.0	902.56	904.057	913.147	915.226			
924.962	9.616999999999962	trials	ytpst=5.0	924.983	926.734	932.943	934.578	927.267		
941.907	11.005999999999972	trials	ytpst=25.0	941.928	944.294	950.508	952.912	946.725		
958.923	12.149999999999977	trials	ytpst=1000.0	958.944	960.245	969.337	971.072			
977.577	14.634999999999991	trials	ytpst=1000.0	977.615	980.434	989.541	992.211			
997.804	13.093000000000075	trials	ytpst=45.0	997.826	1002.177	1008.39	1010.896	1006.531		
1018.554	16.803999999999974	trials	ytpst=1000.0	1018.575	1021.615	1030.715	1035.357			
1041.946	13.912000000000035	trials	ytpst=1000.0	1041.988	1043.769	1052.861	1055.857			
1064.253	12.426000000000158	trials	ytpst=45.0	1064.277	1068.415	1074.622	1076.678	1072.771		
1086.339	12.874000000000024	trials	ytpst=1000.0	1086.361	1087.897	1096.991	1099.212			
