onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
16.86	8.951	trials	same=1.0	16.877	17.361	23.585	25.81			
39.36	8.352000000000004	trials	same=1.0	39.377	39.862	46.068	47.711			
53.878	9.051000000000002	trials	same=1.0	53.895	54.378	60.585	62.928			
71.044	9.968000000000004	trials	same=1.0	71.061	71.545	77.752	81.011			
87.528	8.700999999999993	trials	same=1.0	87.545	88.029	94.236	96.228			
108.794	8.251000000000005	trials	same=1.0	108.811	109.296	115.503	117.044			
123.429	8.36699999999999	trials	same=1.0	123.446	123.929	130.27	131.795			
143.645	11.638999999999982	trials	same=1.0	143.662	144.146	150.353	155.283			
167.812	9.23399999999998	trials	same=1.0	167.829	168.313	174.52	177.045			
182.478	8.751999999999981	trials	same=1.0	182.496	182.98	189.187	191.229			
199.43	8.667000000000002	trials	same=1.0	199.447	199.93	206.137	208.096			
213.727	8.736999999999995	trials	same=1.0	213.745	214.228	220.438	222.463			
231.513	8.850999999999999	trials	same=1.0	231.53	232.014	238.304	240.363			
250.763	9.583999999999975	trials	same=1.0	250.78	251.264	257.471	260.346			
266.063	10.552000000000021	trials	same=1.0	266.08	266.564	272.788	276.614			
287.864	9.018000000000029	trials	same=1.0	287.881	288.365	294.572	296.88			
304.247	8.634999999999991	trials	same=1.0	304.264	304.748	310.955	312.88			
320.78	10.201000000000022	trials	same=1.0	320.798	321.281	327.505	330.98			
342.547	8.851999999999975	trials	same=1.0	342.564	343.048	349.288	351.398			
358.798	8.235000000000014	trials	same=1.0	358.815	359.299	365.505	367.031			
379.081	8.284999999999968	trials	same=1.0	379.098	379.582	385.806	387.365			
393.448	8.534000000000049	trials	same=1.0	393.465	393.949	400.173	401.981			
411.798	9.15100000000001	trials	same=1.0	411.815	412.299	418.539	420.948			
434.682	10.300999999999988	trials	same=1.0	434.7	435.183	441.39	444.982			
455.849	8.514999999999986	trials	same=1.0	455.866	456.35	462.571	464.363			
473.149	8.367999999999995	trials	same=1.0	473.166	473.65	479.873	481.515			
487.349	8.668000000000006	trials	same=1.0	487.366	487.85	494.074	496.015			
507.866	9.351999999999975	trials	same=1.0	507.884	508.367	514.574	517.216			
533.433	8.402000000000044	trials	same=1.0	533.45	533.934	540.141	541.833			
548.55	8.25100000000009	trials	same=1.0	548.567	549.051	555.258	556.8			
565.966	9.852999999999952	trials	same=1.0	565.984	566.468	572.675	575.817			
582.784	11.43500000000006	trials	same=1.0	582.801	583.285	589.492	594.217			
606.434	8.850999999999999	trials	same=1.0	606.451	606.935	613.142	615.284			
626.834	10.518000000000029	trials	same=1.0	626.851	627.335	633.542	637.351			
649.75	8.65300000000002	trials	same=1.0	649.766	650.25	656.46	658.402			
668.202	9.683999999999969	trials	same=1.0	668.219	668.702	674.91	677.885			
