onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
7.916	9.628	trials	ztp=106.0	7.934	8.426	15.824	17.543			
30.542	10.091999999999999	trials	ztp=106.0	30.554	31.043	38.107	40.633			
53.916	8.701	trials	ztp=106.0	53.933	54.417	60.657	62.616			
71.483	8.850999999999999	trials	ztp=106.0	71.5	71.984	78.207	80.333			
88.783	9.501000000000005	trials	ztp=106.0	88.8	89.283	95.491	98.283			
115.317	8.284000000000006	trials	ztp=106.0	115.334	115.818	122.058	123.6			
131.334	9.484000000000009	trials	ztp=106.0	131.351	131.881	138.075	140.817			
156.617	8.735000000000014	trials	ztp=106.0	156.634	157.118	163.325	165.35			
175.517	8.534999999999997	trials	ztp=106.0	175.534	176.018	182.375	184.051			
194.267	8.951999999999998	trials	ztp=106.0	194.285	194.768	201.009	203.218			
222.568	9.933999999999997	trials	ztp=106.0	222.585	223.069	229.276	232.501			
240.651	9.400999999999982	trials	ztp=106.0	240.671	241.162	247.359	250.051			
263.45	19.00400000000002	trials	ztp=5.5	263.467	263.95	275.16	282.453	273.07	268.069	273.069
292.469	8.00200000000001	trials	ztp=3.5	292.486	292.97	297.51	300.469	295.42		
308.086	10.517999999999972	trials	ztp=5.2	308.103	308.586	314.643	318.603	312.553		
327.386	12.251999999999953	trials	ztp=106.0	327.404	327.887	334.094	339.636			
349.97	10.517999999999972	trials	ztp=106.0	349.997	350.47	356.677	360.487			
381.387	9.850999999999999	trials	ztp=106.0	381.404	381.887	388.094	391.237			
403.57	8.134999999999991	trials	ztp=5.2	403.588	404.071	410.028	411.704	407.937		
429.071	8.500999999999976	trials	ztp=106.0	429.088	429.571	435.778	437.571			
446.487	13.484999999999957	trials	ztp=5.5	446.505	446.988	458.195	459.971	456.089	451.088	456.088
472.138	14.734000000000037	trials	ztp=106.0	472.155	472.638	478.846	486.871			
494.438	9.018000000000029	trials	ztp=106.0	494.455	494.939	501.162	503.455			
513.755	7.100999999999999	trials	ztp=3.5	513.772	514.255	518.796	520.855	516.705		
531.405	9.384000000000015	trials	ztp=106.0	531.422	531.906	538.196	540.788			
551.038	9.201999999999998	trials	ztp=106.0	551.055	551.539	557.78	560.238			
579.655	8.735000000000014	trials	ztp=106.0	579.672	580.156	586.397	588.389			
600.605	8.351999999999975	trials	ztp=106.0	600.623	601.107	607.314	608.955			
621.256	10.552000000000021	trials	ztp=106.0	621.273	621.757	627.964	631.807			
641.957	8.567999999999984	trials	ztp=106.0	641.974	642.457	648.664	650.523			
663.221	10.553999999999974	trials	ztp=3.5	663.238	663.721	668.264	673.774	666.174		
684.305	9.57000000000005	trials	ztp=5.2	684.322	684.805	690.764	693.874	688.674		
719.924	13.350999999999999	trials	ztp=5.5	719.941	720.424	731.615	733.274	729.525	724.524	729.524
745.238	8.320999999999913	trials	ztp=106.0	745.256	745.739	751.948	753.558			
766.658	14.100999999999999	trials	ztp=5.5	766.675	767.158	778.349	780.758	776.259	771.258	776.258
794.308	8.235000000000014	trials	ztp=5.2	794.325	794.809	800.782	802.541	798.692		
817.575	8.350999999999999	trials	ztp=106.0	817.592	818.076	824.282	825.925			
835.592	8.268000000000029	trials	ztp=106.0	835.609	836.092	842.299	843.858			
851.625	8.235000000000014	trials	ztp=106.0	851.642	852.126	858.333	859.859			
872.159	8.250999999999976	trials	ztp=106.0	872.176	872.659	878.866	880.409			
904.709	9.318000000000097	trials	ztp=106.0	904.726	905.21	911.417	914.026			
932.793	8.833999999999946	trials	ztp=3.5	932.81	933.293	937.85	941.626	935.76		
954.659	8.618000000000052	trials	ztp=106.0	954.677	955.16	961.368	963.276			
977.96	8.450999999999908	trials	ztp=106.0	977.977	978.461	984.668	986.41			
995.26	7.601999999999975	trials	ztp=3.5	995.278	995.761	1000.302	1002.861	998.211		
1015.478	10.850999999999999	trials	ztp=106.0	1015.495	1015.978	1022.252	1026.328			
1042.428	8.333999999999833	trials	ztp=5.2	1042.445	1042.928	1048.885	1050.761	1046.795		
1062.328	8.785000000000082	trials	ztp=106.0	1062.345	1062.828	1069.035	1071.111			
1079.095	13.785000000000082	trials	ztp=5.5	1079.112	1079.595	1090.807	1092.878	1088.713	1083.712	1088.712
1115.862	9.05099999999993	trials	ztp=106.0	1115.879	1116.362	1122.569	1124.912			
1135.545	13.817999999999984	trials	ztp=5.5	1135.562	1136.046	1147.236	1149.362	1145.147	1140.146	1145.146
1158.779	8.750999999999976	trials	ztp=106.0	1158.8	1159.289	1165.486	1167.529			
1175.396	7.067999999999984	trials	ztp=3.5	1175.413	1175.896	1180.436	1182.462	1178.346		
1201.162	9.451999999999998	trials	ztp=106.0	1201.18	1201.663	1207.871	1210.613			
1231.696	8.451000000000022	trials	ztp=106.0	1231.713	1232.197	1238.404	1240.146			
1257.246	8.634999999999991	trials	ztp=106.0	1257.263	1257.747	1263.971	1265.88			
1276.013	9.485000000000127	trials	ztp=5.2	1276.03	1276.514	1282.472	1285.496	1280.38		
1296.913	10.184999999999945	trials	ztp=106.0	1296.93	1297.414	1303.622	1307.097			
1319.463	7.018000000000029	trials	ztp=3.5	1319.481	1319.964	1324.522	1326.48	1322.436		
1335.497	8.335000000000036	trials	ztp=106.0	1335.514	1335.998	1342.205	1343.83			
1353.061	8.137000000000171	trials	ztp=5.2	1353.078	1353.562	1359.522	1361.197	1357.431		
1369.782	8.417000000000144	trials	ztp=106.0	1369.805	1370.282	1376.489	1378.198			
1386.748	8.451999999999998	trials	ztp=106.0	1386.766	1387.249	1393.456	1395.198			
1408.282	8.485000000000127	trials	ztp=106.0	1408.299	1408.782	1414.99	1416.765			
1427.449	8.717999999999847	trials	ztp=106.0	1427.466	1427.949	1434.156	1436.165			
1448.999	13.567999999999984	trials	ztp=5.5	1449.016	1449.499	1460.69	1462.566	1458.6	1453.599	1458.599
1475.099	6.685000000000173	trials	ztp=3.5	1475.116	1475.6	1480.14	1481.783	1478.049		
1493.633	8.433999999999969	trials	ztp=106.0	1493.65	1494.133	1500.341	1502.066			
1512.899	13.552000000000135	trials	ztp=5.5	1512.917	1513.4	1524.591	1526.45	1522.501	1517.5	1522.5
1534.216	8.285000000000082	trials	ztp=106.0	1534.233	1534.717	1540.924	1542.5			
1551.066	10.218000000000075	trials	ztp=106.0	1551.084	1551.567	1557.774	1561.283			
1578.65	8.951000000000022	trials	ztp=106.0	1578.667	1579.151	1585.358	1587.6			
1605.933	9.285000000000082	trials	ztp=106.0	1605.951	1606.434	1612.641	1615.217			
1624.034	8.067999999999984	trials	ztp=5.2	1624.051	1624.535	1630.49	1632.1	1628.401		
1640.531	9.687000000000126	trials	ztp=106.0	1640.548	1641.032	1647.258	1650.217			
1661.134	7.9849999999999	trials	ztp=5.2	1661.151	1661.635	1667.592	1669.117	1665.501		
1681.101	11.067999999999984	trials	ztp=106.0	1681.118	1681.602	1687.809	1692.167			
1704.051	8.634999999999991	trials	ztp=106.0	1704.068	1704.552	1710.76	1712.685			
1721.282	9.98700000000008	trials	ztp=106.0	1721.299	1721.783	1727.992	1731.268			
1739.536	9.483999999999924	trials	ztp=106.0	1739.553	1740.036	1746.259	1749.019			
1757.536	14.600999999999885	trials	ztp=5.5	1757.553	1758.036	1769.227	1772.136	1767.137	1762.136	1767.136
1781.517	7.769999999999982	trials	ztp=3.5	1781.534	1782.017	1786.56	1789.286	1784.47		
1800.103	10.733999999999924	trials	ztp=106.0	1800.12	1800.603	1806.811	1810.836			
1818.853	15.55099999999993	trials	ztp=5.5	1818.87	1819.353	1830.544	1834.403	1828.454	1823.453	1828.453
1846.336	8.35200000000009	trials	ztp=106.0	1846.354	1846.837	1853.044	1854.687			
1862.453	8.285000000000082	trials	ztp=106.0	1862.47	1862.954	1869.161	1870.737			
1879.487	9.317999999999984	trials	ztp=106.0	1879.504	1879.987	1886.195	1888.803			
1896.954	8.66800000000012	trials	ztp=106.0	1896.971	1897.454	1903.661	1905.62			
1914.587	7.785000000000082	trials	ztp=3.5	1914.604	1915.088	1919.628	1922.37	1917.537		
