onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
26.257	12.627999999999997	trials	ytpst=1000.0 scnpz=1000.0	26.297	30.051	37.343	38.884			
44.842	11.942999999999998	trials	ytpst=1000.0 scnpz=1000.0	44.879	46.151	53.456	56.783			
62.795	11.721999999999994	trials	ytpst=1000.0 scnpz=1000.0	62.831	65.317	72.609	74.516			
83.826	12.924000000000007	trials	ytpst=1000.0 scnpz=1000.0	83.863	87.249	94.541	96.749			
107.198	13.269000000000005	trials	ytpst=1000.0 scnpz=1000.0	107.234	109.365	116.691	120.466			
127.072	13.494	trials	ytpst=1000.0 scnpz=1000.0	127.104	131.447	138.757	140.565			
145.145	10.820999999999998	trials	ytpst=1000.0 scnpz=1000.0	145.18	146.497	153.806	155.965			
161.158	12.507000000000005	trials	ytpst=1000.0 scnpz=1000.0	161.194	164.697	172.006	173.664			
179.093	13.972000000000008	trials	ytpst=1000.0 scnpz=1000.0	179.128	182.996	190.322	193.064			
198.054	12.294000000000011	trials	ytpst=1000.0 scnpz=1000.0	198.09	199.629	206.954	210.347			
220.225	11.188999999999993	trials	ytpst=65.0 scnpz=1000.0	220.259	221.413	228.385	231.413	226.463		
238.708	11.055000000000007	trials	ytpst=1000.0 scnpz=1000.0	238.742	240.696	248.021	249.762			
256.275	7.888000000000034	trials	ytpst=40.0 scnpz=1000.0	256.312	257.495	262.47	264.162	260.612		
269.802	18.793999999999983	trials	ytpst=1000.0 scnpz=70.0	269.838	273.978	286.303	288.595		279.429	284.445
294.608	11.788000000000011	trials	ytpst=1000.0 scnpz=1000.0	294.645	297.161	304.486	306.395			
316.001	14.661000000000001	trials	ytpst=1000.0 scnpz=1000.0	316.037	317.543	324.853	330.66			
335.655	13.689000000000021	trials	ytpst=1000.0 scnpz=1000.0	335.693	339.294	346.601	349.343			
355.216	10.545000000000016	trials	ytpst=1000.0 scnpz=1000.0	355.253	356.744	364.051	365.76			
374.708	16.68599999999998	trials	ytpst=1000.0 scnpz=70.0	374.745	377.126	389.467	391.393		382.56	387.593
398.583	16.159999999999968	trials	ytpst=65.0 scnpz=1000.0	398.62	402.475	409.465	414.742	407.525		
421.432	10.460999999999956	trials	ytpst=40.0 scnpz=1000.0	421.469	424.257	429.267	431.892	427.375		
436.755	10.05400000000003	trials	ytpst=1000.0 scnpz=1000.0	436.788	437.941	445.25	446.808			
454.372	10.71999999999997	trials	ytpst=65.0 scnpz=1000.0	454.408	456.473	463.447	465.091	461.525		
469.875	16.833000000000027	trials	ytpst=1000.0 scnpz=70.0	469.909	472.256	484.596	486.707		477.691	482.707
492.705	10.98599999999999	trials	ytpst=1000.0 scnpz=1000.0	492.742	494.457	501.781	503.69			
509.347	15.942999999999984	trials	ytpst=1000.0 scnpz=1000.0	509.383	513.639	520.947	525.289			
530.442	13.831000000000017	trials	ytpst=1000.0 scnpz=1000.0	530.476	534.005	541.345	544.272			
549.496	11.576000000000022	trials	ytpst=1000.0 scnpz=1000.0	549.532	551.388	558.713	561.071			
572.567	8.822999999999979	trials	ytpst=40.0 scnpz=1000.0	572.606	573.971	578.98	581.388	577.104		
586.524	10.714000000000055	trials	ytpst=1000.0 scnpz=1000.0	586.56	587.837	595.163	597.237			
606.71	11.27800000000002	trials	ytpst=1000.0 scnpz=1000.0	606.746	609.036	616.343	617.987			
623.632	11.989000000000033	trials	ytpst=65.0 scnpz=1000.0	623.669	626.103	633.078	635.62	631.17		
645.718	7.8700000000000045	trials	ytpst=40.0 scnpz=1000.0	645.752	646.952	651.978	653.586	650.087		
661.671	11.215999999999894	trials	ytpst=1000.0 scnpz=1000.0	661.708	663.585	670.909	672.886			
681.081	15.704999999999927	trials	ytpst=1000.0 scnpz=70.0	681.12	682.684	695.027	696.785		688.119	693.135
704.647	12.687999999999988	trials	ytpst=1000.0 scnpz=1000.0	704.703	707.268	714.592	717.334			
722.22	10.347999999999956	trials	ytpst=1000.0 scnpz=1000.0	722.256	723.451	730.776	732.567			
738.952	17.25	trials	ytpst=1000.0 scnpz=70.0	738.991	742.184	754.525	756.201		747.618	752.65
766.95	10.433999999999969	trials	ytpst=65.0 scnpz=1000.0	766.983	768.566	775.54	777.383	773.6		
