onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
19.848	13.358000000000004	trials	ytpst=1000.0	19.878	21.835	30.93	33.204			
41.941	15.347999999999999	trials	ytpst=1000.0	41.965	43.047	52.112	57.288			
66.716	13.329000000000008	trials	ytpst=1000.0	66.741	69.119	78.178	80.044			
87.924	11.96499999999999	trials	ytpst=1000.0	87.949	89.07	98.162	99.888			
106.071	12.236000000000004	trials	ytpst=1000.0	106.097	107.436	116.512	118.305			
125.805	15.71799999999999	trials	ytpst=1000.0	125.827	129.598	138.696	141.522			
148.788	13.451999999999998	trials	ytpst=1000.0	148.814	150.753	159.847	162.238			
168.64	12.301000000000016	trials	ytpst=1000.0	168.666	169.732	178.813	180.939			
192.255	13.519000000000005	trials	ytpst=1000.0	192.281	193.588	202.68	205.773			
211.676	12.248000000000019	trials	ytpst=1000.0	211.7	212.805	221.914	223.922			
228.783	15.425000000000011	trials	ytpst=1000.0	228.808	232.806	241.914	244.207			
255.19	9.768000000000029	trials	ytpst=45.0	255.216	256.25	262.447	264.957	260.574		
270.471	12.370000000000005	trials	ytpst=1000.0	270.495	271.789	280.881	282.84			
288.15	16.859000000000037	trials	ytpst=1000.0	288.174	290.956	300.081	305.007			
313.81	14.231999999999971	trials	ytpst=1000.0	313.834	316.802	325.882	328.041			
333.377	10.048999999999978	trials	ytpst=25.0	333.401	334.607	340.815	343.425	337.045		
349.628	15.198000000000036	trials	ytpst=1000.0	349.652	351.657	360.748	364.825			
370.402	10.39100000000002	trials	ytpst=5.0	370.426	371.891	378.087	380.791	372.41		
386.891	14.118999999999971	trials	ytpst=1000.0	386.917	389.524	398.599	401.009			
410.278	15.632000000000005	trials	ytpst=1000.0	410.302	412.941	422.017	425.909			
431.808	11.785000000000025	trials	ytpst=25.0	431.835	435.791	441.983	443.592	438.192		
448.861	14.5	trials	ytpst=1000.0	448.885	450.791	459.883	463.36			
469.762	11.014999999999986	trials	ytpst=5.0	469.786	472.726	478.934	480.776	473.243		
489.273	13.137999999999977	trials	ytpst=1000.0	489.297	491.671	500.784	502.409			
509.221	11.024000000000001	trials	ytpst=45.0	509.245	512.388	518.601	520.244	516.727		
526.221	15.789999999999964	trials	ytpst=1000.0	526.245	529.86	538.945	542.01			
549.436	15.048000000000002	trials	ytpst=1000.0	549.46	552.955	562.001	564.482			
570.736	15.543000000000006	trials	ytpst=1000.0	570.76	573.16	582.268	586.278			
595.979	11.632999999999925	trials	ytpst=5.0	596.004	597.856	604.051	607.611	598.378		
614.993	12.685999999999922	trials	ytpst=1000.0	615.02	616.461	625.568	627.678			
635.943	10.086000000000013	trials	ytpst=25.0	635.967	637.561	643.768	646.028	639.983		
651.637	12.742000000000075	trials	ytpst=1000.0	651.661	652.995	662.102	664.378			
671.631	13.432000000000016	trials	ytpst=1000.0	671.67	673.157	682.218	685.061			
691.555	11.753000000000043	trials	ytpst=45.0	691.579	694.19	700.352	703.306	698.501		
708.52	13.543000000000006	trials	ytpst=1000.0	708.545	710.591	719.687	722.062			
728.17	15.643000000000029	trials	ytpst=1000.0	728.194	732.241	741.32	743.812			
750.021	15.026000000000067	trials	ytpst=1000.0	750.045	753.597	762.704	765.046			
771.074	13.323000000000093	trials	ytpst=1000.0	771.098	773.613	782.704	784.396			
789.389	9.607999999999947	trials	ytpst=5.0	789.413	790.826	797.025	798.996	791.359		
804.444	12.086999999999989	trials	ytpst=1000.0	804.474	805.848	814.936	816.53			
822.158	15.407000000000039	trials	ytpst=1000.0	822.183	825.793	834.888	837.563			
843.946	14.574999999999932	trials	ytpst=1000.0	843.972	845.614	854.705	858.519			
867.625	15.440000000000055	trials	ytpst=1000.0	867.649	872.048	881.127	883.064			
889.115	13.283999999999992	trials	ytpst=1000.0	889.141	891.561	900.655	902.397			
913.03	12.170000000000073	trials	ytpst=45.0	913.056	915.094	921.305	925.198	919.431		
932.468	9.398000000000025	trials	ytpst=25.0	932.492	934.094	940.288	941.865	936.503		
951.431	12.15199999999993	trials	ytpst=1000.0	951.457	952.796	961.889	963.581			
972.114	10.702999999999975	trials	ytpst=5.0	972.14	973.461	979.656	982.816	973.983		
989.615	10.567999999999984	trials	ytpst=25.0	989.641	991.628	997.822	1000.182	994.032		
1011.903	10.17999999999995	trials	ytpst=45.0	1011.925	1013.796	1020.007	1022.082	1018.12		
1027.552	13.601000000000113	trials	ytpst=1000.0	1027.576	1029.462	1038.54	1041.15			
1046.625	19.192000000000007	trials	ytpst=1000.0	1046.651	1051.068	1060.146	1065.816			
1072.069	14.698000000000093	trials	ytpst=1000.0	1072.093	1074.251	1083.356	1086.766			
1095.517	12.917999999999893	trials	ytpst=1000.0	1095.543	1096.851	1105.941	1108.434			
1115.849	12.75200000000018	trials	ytpst=1000.0	1115.875	1117.451	1126.546	1128.6			
1137.17	10.097999999999956	trials	ytpst=5.0	1137.194	1138.902	1145.107	1147.267	1139.434		
1152.593	14.52599999999984	trials	ytpst=25.0	1152.618	1156.998	1163.208	1167.118	1159.418		
1172.427	10.392000000000053	trials	ytpst=45.0	1172.452	1174.387	1180.591	1182.818	1178.723		
1189.346	12.788999999999987	trials	ytpst=1000.0	1189.37	1191.153	1200.258	1202.134			
1213.438	12.280999999999949	trials	ytpst=1000.0	1213.462	1214.903	1224.008	1225.718			
1237.501	14.04099999999994	trials	ytpst=1000.0	1237.526	1240.549	1249.643	1251.54			
1260.321	14.916000000000167	trials	ytpst=1000.0	1260.345	1261.566	1270.659	1275.236			
1283.494	15.20900000000006	trials	ytpst=1000.0	1283.518	1287.704	1296.809	1298.702			
1306.879	12.807999999999993	trials	ytpst=1000.0	1306.903	1309.033	1318.127	1319.685			
1327.247	14.807999999999993	trials	ytpst=1000.0	1327.272	1330.289	1339.393	1342.054			
1351.746	9.307999999999993	trials	ytpst=45.0	1351.77	1353.234	1359.46	1361.053	1357.575		
1366.58	16.007000000000062	trials	ytpst=1000.0	1366.604	1370.184	1379.277	1382.586			
1388.928	15.992999999999938	trials	ytpst=1000.0	1388.95	1392.368	1401.477	1404.92			
1410.148	13.740000000000009	trials	ytpst=25.0	1410.173	1413.106	1419.328	1423.887	1415.525		
1434.15	13.588999999999942	trials	ytpst=1000.0	1434.174	1436.474	1445.566	1447.738			
1455.226	9.76299999999992	trials	ytpst=5.0	1455.25	1456.624	1462.828	1464.987	1457.15		
1473.189	13.015999999999849	trials	ytpst=1000.0	1473.214	1474.424	1483.511	1486.204			
1491.697	16.10900000000015	trials	ytpst=1000.0	1491.721	1493.908	1503.011	1507.805			
1514.871	10.334999999999809	trials	ytpst=5.0	1514.897	1517.424	1523.645	1525.205	1517.955		
1531.754	11.384999999999991	trials	ytpst=25.0	1531.776	1534.125	1540.329	1543.138	1536.538		
1549.69	14.232999999999947	trials	ytpst=1000.0	1549.715	1553.108	1562.212	1563.922			
1570.816	15.82400000000007	trials	ytpst=1000.0	1570.84	1573.776	1582.88	1586.639			
1593.631	11.42599999999993	trials	ytpst=45.0	1593.655	1596.921	1603.13	1605.055	1601.255		
1611.642	13.898999999999887	trials	ytpst=1000.0	1611.667	1613.009	1622.113	1625.539			
1632.226	14.347999999999956	trials	ytpst=1000.0	1632.25	1634.738	1643.83	1646.573			
1652.339	14.16800000000012	trials	ytpst=1000.0	1652.365	1653.61	1662.697	1666.506			
1675.143	14.298000000000002	trials	ytpst=1000.0	1675.168	1677.143	1686.247	1689.44			
