onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
24.487	12.275000000000002	trials	ytpst=1000.0	24.514	27.305	34.618	36.761			
42.594	11.850000000000001	trials	ytpst=1000.0	42.62	44.365	51.681	54.443			
59.663	10.634	trials	ytpst=1000.0	59.69	60.921	68.22	70.295			
77.331	12.305999999999997	trials	ytpst=1000.0	77.358	79.341	86.636	89.636			
95.998	10.756	trials	ytpst=1000.0	96.024	97.249	104.564	106.753			
113.143	10.909999999999997	trials	ytpst=1000.0	113.169	114.659	121.96	124.052			
130.935	11.205999999999989	trials	ytpst=1000.0	130.962	132.645	139.947	142.139			
146.237	12.102000000000004	trials	ytpst=1000.0	146.264	148.047	155.361	158.338			
168.99	11.137	trials	ytpst=1000.0	169.017	170.69	177.981	180.126			
184.856	10.885999999999996	trials	ytpst=1000.0	184.882	185.921	193.214	195.74			
200.828	15.188999999999993	trials	ytpst=70.0	200.855	203.3	213.482	216.016	208.74		
220.53	10.181000000000012	trials	ytpst=40.0	220.557	223.33	228.317	230.709	226.442		
236.468	12.015000000000015	trials	ytpst=1000.0	236.494	238.275	245.582	248.481			
253.131	12.429000000000002	trials	ytpst=1000.0	253.157	255.852	263.149	265.558			
272.507	17.30200000000002	trials	ytpst=70.0	272.534	276.846	287.035	289.807	282.273		
301.35	11.238	trials	ytpst=1000.0	301.376	302.463	309.772	312.586			
319.617	12.260999999999967	trials	ytpst=1000.0	319.643	321.206	328.502	331.877			
336.722	9.30400000000003	trials	ytpst=40.0	336.749	338.28	343.271	346.025	341.393		
351.338	12.519999999999982	trials	ytpst=1000.0	351.365	353.957	361.249	363.857			
374.126	13.971000000000004	trials	ytpst=1000.0	374.152	378.067	385.374	388.096			
394.808	14.418999999999983	trials	ytpst=70.0	394.834	396.756	406.952	409.226	402.178		
413.623	9.074999999999989	trials	ytpst=40.0	413.65	415.186	420.179	422.697	418.295		
427.246	11.324000000000012	trials	ytpst=1000.0	427.275	428.569	435.874	438.569			
443.186	11.65100000000001	trials	ytpst=1000.0	443.212	444.652	451.953	454.836			
461.819	10.567000000000007	trials	ytpst=1000.0	461.845	462.906	470.219	472.385			
480.306	11.016999999999996	trials	ytpst=1000.0	480.333	481.368	488.661	491.322			
498.388	16.288000000000068	trials	ytpst=70.0	498.415	501.23	511.426	514.675	506.658		
521.975	9.380999999999972	trials	ytpst=40.0	522.002	524.152	529.155	531.354	527.258		
538.751	14.262000000000057	trials	ytpst=1000.0	538.777	541.88	549.171	553.012			
562.604	13.543999999999983	trials	ytpst=70.0	562.631	563.903	574.082	576.147	569.34		
580.832	11.831999999999994	trials	ytpst=1000.0	580.859	582.559	589.854	592.662			
599.855	13.603999999999928	trials	ytpst=1000.0	599.882	603.253	610.547	613.458			
621.996	8.649999999999977	trials	ytpst=40.0	622.022	623.569	628.567	630.645	626.676		
645.112	10.915000000000077	trials	ytpst=1000.0	645.138	646.444	653.75	656.026			
