onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
14.9	12.982000000000001	trials	ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	14.924	17.981	25.802	27.881			
34.163	13.579	trials	ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	34.188	37.004	44.801	47.741			
55.187	10.789000000000001	trials	ytpst=40.0 wrdid=1.0 yenvtele=1000.0	55.211	58.029	63.515	65.975	61.628		
72.77	13.569000000000003	trials	ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	72.793	76.104	83.9	86.337			
92.919	13.796000000000006	trials	ytpst=1000.0 wrdid=1.0 yenvtele=60.0	92.942	96.401	104.211	106.713	101.55		
116.01	12.040999999999983	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	116.039	117.687	125.489	128.05			
136.186	13.384999999999991	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	136.213	139.419	147.222	149.57			
153.846	11.451999999999998	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	153.873	155.145	162.952	165.297			
169.404	14.37899999999999	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	169.431	173.575	181.363	183.782			
192.464	12.597000000000008	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	192.493	195.218	203.009	205.059			
213.642	13.24600000000001	trials	ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	213.668	214.937	222.736	226.887			
232.745	12.62899999999999	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	232.776	235.145	242.93	245.373			
254.621	9.907999999999987	trials	ytpst=40.0 wrdid=1.0 yenvtele=1000.0	254.647	256.074	261.564	264.528	259.689		
270.147	11.543000000000006	trials	ytpst=1000.0 wrdid=1.0 yenvtele=60.0	270.171	271.739	279.548	281.689	276.903		
287.024	14.226999999999975	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	287.052	290.117	297.92	301.25			
308.858	8.853000000000009	trials	ytpst=40.0 wrdid=1.0 yenvtele=1000.0	308.883	310.096	315.577	317.71	313.709		
331.768	11.761000000000024	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	331.8	332.984	340.771	343.527			
351.839	13.233000000000004	trials	ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	351.865	353.563	361.349	365.071			
370.569	13.378999999999962	trials	ytpst=1000.0 wrdid=1.0 yenvtele=60.0	370.594	372.692	380.493	383.947	377.828		
389.866	15.096000000000004	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	389.894	393.458	401.264	404.961			
412.821	9.063999999999965	trials	ytpst=40.0 wrdid=1.0 yenvtele=1000.0	412.847	413.974	419.479	421.883	417.58		
426.217	13.396999999999991	trials	ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	426.242	429.128	436.921	439.612			
444.514	13.209000000000003	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	444.544	447.046	454.832	457.722			
464.213	13.950999999999965	trials	ytpst=1000.0 wrdid=1.0 yenvtele=60.0	464.239	466.462	474.266	478.163	471.602		
484.919	14.128000000000043	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	484.947	488.83	496.629	499.046			
507.457	13.163000000000011	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	507.484	509.523	517.326	520.619			
536.619	14.121999999999957	trials	ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	536.644	540.258	548.049	550.74			
558.701	11.663000000000011	trials	ytpst=1000.0 wrdid=1.0 yenvtele=60.0	558.725	559.939	567.749	570.362	565.074		
579.201	11.287000000000035	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	579.229	580.539	588.335	590.487			
594.485	9.641999999999939	trials	ytpst=40.0 wrdid=1.0 yenvtele=1000.0	594.512	595.632	601.144	604.125	599.26		
609.319	11.662000000000035	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	609.35	611.069	618.866	620.98			
625.791	13.376999999999953	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	625.819	629.044	636.877	639.167			
646.902	12.48599999999999	trials	ytpst=1000.0 wrdid=1.0 yenvtele=60.0	646.928	648.865	656.656	659.387	654.011		
664.173	10.331000000000017	trials	ytpst=40.0 wrdid=1.0 yenvtele=1000.0	664.199	665.785	671.257	674.503	669.381		
682.833	12.367000000000075	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	682.863	685.242	693.038	695.199			
699.407	11.546999999999912	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	699.435	701.096	708.904	710.953			
716.351	13.885999999999967	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	716.378	719.868	727.668	730.236			
736.94	12.39799999999991	trials	ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	736.966	739.14	746.926	749.337			
758.698	13.579000000000065	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	758.728	760.51	768.304	772.276			
776.261	12.149000000000001	trials	ytpst=1000.0 wrdid=1.0 yenvtele=60.0	776.288	778.163	785.953	788.409	783.299		
795.627	9.518000000000029	trials	ytpst=40.0 wrdid=1.0 yenvtele=1000.0	795.652	796.982	802.468	805.144	800.58		
810.754	12.210000000000036	trials	ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	810.778	812.895	820.675	822.963			
829.809	12.912000000000035	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	829.839	832.557	840.374	842.72			
848.587	12.407000000000039	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	848.614	850.35	858.174	860.993			
867.565	12.362999999999943	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	867.592	869.787	877.591	879.927			
888.838	13.802999999999997	trials	ytpst=1000.0 wrdid=1.0 yenvtele=60.0	888.864	890.727	898.53	902.64	895.892		
907.174	12.036000000000058	trials	ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	907.201	908.645	916.452	919.209			
923.934	10.878000000000043	trials	ytpst=40.0 wrdid=1.0 yenvtele=1000.0	923.96	927.177	932.671	934.811	930.776		
939.444	13.703000000000088	trials	ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	939.467	943.13	950.934	953.145			
