onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
12.08	9.066999999999998	trials	ztp=106.0	12.098	12.59	18.787	21.146			
28.432	8.248999999999999	trials	ztp=106.0	28.447	28.932	35.137	36.68			
45.68	10.734000000000002	trials	ztp=106.0	45.697	46.18	52.387	56.413			
62.18	11.484000000000002	trials	ztp=106.0	62.197	62.68	68.904	73.663			
86.13	11.218000000000004	trials	ztp=106.0	86.148	86.631	92.838	97.347			
106.314	8.36800000000001	trials	ztp=106.0	106.331	106.814	113.021	114.68			
123.397	9.017999999999986	trials	ztp=106.0	123.414	123.898	130.105	132.414			
139.83	10.927999999999997	trials	ztp=106.0	139.848	140.331	146.538	150.757			
158.13	9.652999999999992	trials	ztp=106.0	158.148	158.631	164.872	167.781			
176.281	8.46799999999999	trials	ztp=106.0	176.298	176.782	183.022	184.748			
192.231	10.301000000000016	trials	ztp=106.0	192.248	192.732	198.973	202.531			
217.431	9.185000000000002	trials	ztp=5.2	217.448	217.932	223.889	226.615	221.798		
234.981	9.319000000000017	trials	ztp=106.0	234.998	235.483	241.69	244.299			
250.699	13.550999999999988	trials	ztp=5.5	250.716	251.199	262.39	264.249	260.3	255.299	260.299
272.316	9.367000000000019	trials	ztp=106.0	272.333	272.816	279.073	281.682			
289.649	8.300999999999988	trials	ztp=106.0	289.666	290.15	296.357	297.949			
304.849	8.918000000000006	trials	ztp=106.0	304.866	305.35	311.557	313.765			
322.347	6.602000000000032	trials	ztp=3.5	322.365	322.848	327.387	328.947	325.298		
337.716	8.701999999999998	trials	ztp=106.0	337.734	338.217	344.425	346.416			
352.133	9.285000000000025	trials	ztp=106.0	352.15	352.634	358.841	361.416			
379.95	8.434000000000026	trials	ztp=106.0	379.967	380.451	386.675	388.383			
400.717	10.31800000000004	trials	ztp=106.0	400.735	401.218	407.425	411.034			
424.717	13.535000000000025	trials	ztp=5.5	424.735	425.218	436.475	438.251	434.385	429.384	434.384
448.851	9.468000000000018	trials	ztp=5.2	448.868	449.352	455.307	458.317	453.218		
471.502	9.317999999999984	trials	ztp=106.0	471.519	472.002	478.242	480.818			
490.235	9.500999999999976	trials	ztp=3.5	490.252	490.735	495.275	499.735	493.185		
511.668	12.500999999999976	trials	ztp=106.0	511.685	512.169	518.377	524.168			
539.318	10.019000000000005	trials	ztp=106.0	539.335	539.819	546.043	549.336			
554.902	8.384999999999991	trials	ztp=106.0	554.92	555.403	561.61	563.286			
573.536	8.534000000000106	trials	ztp=106.0	573.553	574.037	580.244	582.069			
589.653	9.567000000000007	trials	ztp=3.5	589.67	590.153	594.694	599.219	592.603		
605.386	10.901000000000067	trials	ztp=5.2	605.403	605.887	611.861	616.286	609.769		
622.903	9.951999999999998	trials	ztp=106.0	622.921	623.404	629.611	632.854			
644.62	13.668000000000006	trials	ztp=5.5	644.637	645.121	656.311	658.287	654.221	649.22	654.22
665.037	8.317999999999984	trials	ztp=5.2	665.054	665.538	671.512	673.353	669.42		
689.17	15.186000000000035	trials	ztp=5.5	689.187	689.671	700.861	704.355	698.772	693.77	698.771
714.854	8.584999999999923	trials	ztp=106.0	714.871	715.355	721.562	723.438			
731.604	10.184999999999945	trials	ztp=106.0	731.622	732.105	738.312	741.788			
753.221	9.368000000000052	trials	ztp=106.0	753.238	753.722	759.929	762.588			
770.104	8.81899999999996	trials	ztp=106.0	770.121	770.606	776.812	778.922			
786.271	8.302000000000021	trials	ztp=106.0	786.289	786.772	792.979	794.572			
803.872	8.850999999999999	trials	ztp=3.5	803.889	804.373	808.913	812.722	806.822		
826.822	9.118000000000052	trials	ztp=106.0	826.839	827.323	833.53	835.938			
843.889	7.000999999999976	trials	ztp=3.5	843.906	844.39	848.93	850.889	846.839		
868.99	16.216999999999985	trials	ztp=5.5	869.007	869.49	880.698	885.206	878.605	873.604	878.604
895.939	10.018000000000029	trials	ztp=5.2	895.957	896.44	902.397	905.956	900.306		
913.306	8.534999999999968	trials	ztp=106.0	913.323	913.807	920.014	921.839			
929.724	9.517999999999915	trials	ztp=106.0	929.741	930.224	936.448	939.24			
946.774	9.634000000000015	trials	ztp=106.0	946.791	947.274	953.532	956.407			
962.174	10.384000000000015	trials	ztp=106.0	962.191	962.675	968.881	972.557			
982.39	8.817999999999984	trials	ztp=5.2	982.407	982.892	988.866	991.207	986.774		
1000.407	8.185999999999922	trials	ztp=3.5	1000.424	1000.908	1005.448	1008.591	1003.357		
1019.775	9.618000000000052	trials	ztp=106.0	1019.792	1020.275	1026.483	1029.391			
1037.608	8.285000000000082	trials	ztp=106.0	1037.625	1038.109	1044.316	1045.891			
1052.975	8.467000000000098	trials	ztp=106.0	1052.992	1053.476	1059.682	1061.441			
1069.858	8.33400000000006	trials	ztp=106.0	1069.875	1070.359	1076.566	1078.191			
1084.075	13.317999999999984	trials	ztp=5.5	1084.093	1084.576	1095.766	1097.392	1093.677	1088.676	1093.676
1103.759	10.100999999999885	trials	ztp=106.0	1103.776	1104.26	1110.467	1113.859			
1120.19	9.086999999999989	trials	ztp=5.2	1120.207	1120.691	1126.667	1129.275	1124.559		
1136.454	10.655999999999949	trials	ztp=3.5	1136.464	1136.955	1141.551	1147.109	1139.459		
1153.459	15.135999999999967	trials	ztp=5.5	1153.476	1153.96	1165.151	1168.593	1163.061	1158.059	1163.06
1183.643	8.434999999999945	trials	ztp=106.0	1183.66	1184.144	1190.351	1192.076			
1199.576	8.9849999999999	trials	ztp=106.0	1199.594	1200.077	1206.301	1208.56			
1214.493	9.884999999999991	trials	ztp=106.0	1214.51	1214.994	1221.201	1224.376			
1232.543	10.43600000000015	trials	ztp=106.0	1232.56	1233.044	1239.268	1242.977			
1249.477	8.417999999999893	trials	ztp=106.0	1249.494	1249.978	1256.185	1257.894			
1271.111	8.916999999999916	trials	ztp=106.0	1271.128	1271.611	1277.819	1280.027			
1286.592	9.669999999999845	trials	ztp=106.0	1286.609	1287.093	1293.302	1296.261			
1303.041	9.038000000000011	trials	ztp=3.5	1303.059	1303.543	1308.086	1312.078	1305.992		
1318.962	8.66800000000012	trials	ztp=106.0	1318.979	1319.463	1325.685	1327.628			
1333.728	8.40099999999984	trials	ztp=5.2	1333.745	1334.229	1340.202	1342.128	1338.112		
1347.911	10.001999999999953	trials	ztp=106.0	1347.929	1348.412	1354.619	1357.911			
1363.778	13.384999999999991	trials	ztp=5.5	1363.795	1364.279	1375.501	1377.162	1373.396	1368.395	1373.395
1384.945	8.60200000000009	trials	ztp=106.0	1384.962	1385.446	1391.653	1393.546			
1400.212	7.451999999999998	trials	ztp=3.5	1400.23	1400.713	1405.254	1407.662	1403.165		
1413.179	8.067999999999984	trials	ztp=5.2	1413.196	1413.68	1419.636	1421.246	1417.546		
1433.379	13.351000000000113	trials	ztp=5.5	1433.396	1433.88	1445.104	1446.729	1442.997	1437.996	1442.996
1463.662	9.969000000000051	trials	ztp=106.0	1463.679	1464.164	1470.371	1473.63			
1490.747	9.350999999999885	trials	ztp=106.0	1490.764	1491.247	1497.455	1500.097			
1514.047	8.701000000000022	trials	ztp=106.0	1514.064	1514.548	1520.755	1522.747			
1528.497	8.30099999999993	trials	ztp=106.0	1528.514	1528.998	1535.222	1536.797			
1543.698	9.05099999999993	trials	ztp=106.0	1543.715	1544.198	1550.405	1552.748			
1558.531	13.384000000000015	trials	ztp=5.5	1558.548	1559.032	1570.222	1571.914	1568.132	1563.131	1568.131
1578.397	9.822000000000116	trials	ztp=106.0	1578.415	1578.898	1585.136	1588.218			
1595.131	8.817999999999984	trials	ztp=106.0	1595.148	1595.632	1601.839	1603.947			
1612.381	8.451999999999998	trials	ztp=106.0	1612.398	1612.882	1619.123	1620.832			
1626.398	9.60200000000009	trials	ztp=106.0	1626.416	1626.899	1633.106	1635.999			
