onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
6.944	13.332	trials	gain=1.0	6.969	9.159	16.622	20.275			
29.413	11.413999999999998	trials	gain=1.0	29.438	31.243	38.699	40.826			
46.01	11.350000000000001	trials	gain=1.0	46.055	48.293	55.717	57.359			
62.659	12.250999999999998	trials	gain=1.0	62.685	64.227	71.816	74.909			
81.771	12.739000000000004	trials	gain=1.0	81.796	84.527	91.967	94.509			
99.571	11.424000000000007	trials	gain=1.0	99.596	101.644	109.084	110.993			
120.689	11.050000000000011	trials	gain=1.0	120.714	122.094	129.537	131.727			
138.221	11.357	trials	gain=1.0	138.245	139.844	147.3	149.576			
159.876	11.502999999999986	trials	gain=1.0	159.904	162.061	169.535	171.377			
179.099	12.980000000000018	trials	gain=1.0	179.125	182.246	189.668	192.077			
199.832	11.146000000000015	trials	gain=1.0	199.856	201.796	209.252	210.977			
219.094	10.319000000000017	trials	gain=2.0	219.121	223.046	227.102	229.411			
234.578	11.168000000000006	trials	gain=1.0	234.604	236.28	243.701	245.745			
256.611	10.901999999999987	trials	gain=1.0	256.637	258.013	265.469	267.511			
274.17	18.241999999999962	trials	gain=0.5	274.195	276.097	290.552	292.411			
303.723	19.589999999999975	trials	gain=0.5	303.747	305.814	320.236	323.312			
338.056	11.257000000000005	trials	gain=1.0	338.08	339.582	346.986	349.312			
355.406	13.70799999999997	trials	gain=1.0	355.431	359.948	367.412	369.113			
374.279	12.867999999999995	trials	gain=1.0	374.305	377.415	384.853	387.146			
398.607	9.189999999999998	trials	gain=2.0	398.632	401.249	405.294	407.796			
413.179	8.268000000000029	trials	gain=2.0	413.205	415.749	419.803	421.446			
429.463	11.66799999999995	trials	gain=1.0	429.487	431.69	439.221	441.13			
451.097	19.234000000000037	trials	gain=0.5	451.135	453.899	468.321	470.33			
476.265	11.533000000000015	trials	gain=1.0	476.291	478.334	485.821	487.78			
494.91	10.904999999999973	trials	gain=1.0	494.934	496.801	504.238	505.814			
512.603	12.129000000000019	trials	gain=1.0	512.627	515.318	522.771	524.731			
535.164	9.817999999999984	trials	gain=2.0	535.188	538.284	542.355	544.981			
555.414	11.06899999999996	trials	gain=1.0	555.442	557.151	564.572	566.482			
572.097	17.71900000000005	trials	gain=0.5	572.121	573.718	588.155	589.815			
597.72	13.01299999999992	trials	gain=1.0	597.744	600.085	607.472	610.731			
617.221	13.928999999999974	trials	gain=1.0	617.245	621.286	628.723	631.149			
637.703	10.197000000000003	trials	gain=2.0	637.728	640.786	644.872	647.899			
655.852	13.065000000000055	trials	gain=1.0	655.876	659.253	666.789	668.915			
676.688	18.696000000000026	trials	gain=0.5	676.711	678.886	693.34	695.383			
704.534	10.883000000000038	trials	gain=1.0	704.56	706.037	713.49	715.416			
723.616	11.735000000000014	trials	gain=2.0	723.642	726.154	730.224	735.349			
744.692	12.426000000000045	trials	gain=1.0	744.716	747.288	754.731	757.117			
762.178	10.907000000000039	trials	gain=1.0	762.203	763.738	771.208	773.083			
779.867	18.984000000000037	trials	gain=0.5	779.893	782.538	796.968	798.85			
805.222	12.879999999999995	trials	gain=1.0	805.25	807.938	815.574	818.101			
829.12	13.731999999999971	trials	gain=1.0	829.188	831.806	839.244	842.851			
848.197	19.322000000000003	trials	gain=0.5	848.222	850.539	864.976	867.517			
873.711	13.324999999999932	trials	gain=1.0	873.734	877.256	884.692	887.035			
892.613	13.422999999999888	trials	gain=1.0	892.637	896.606	904.059	906.035			
914.462	8.041000000000054	trials	gain=2.0	914.487	916.807	920.859	922.501			
