onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
11.798	10.383999999999999	trials	ztp=106.0	11.815	12.299	18.506	22.181			
32.482	11.918	trials	ztp=106.0	32.499	32.983	39.19	44.399			
53.615	8.485	trials	ztp=106.0	53.632	54.116	60.323	62.099			
68.449	8.966999999999999	trials	ztp=106.0	68.466	68.95	75.157	77.415			
83.649	8.367000000000004	trials	ztp=106.0	83.666	84.15	90.357	92.015			
98.065	8.668999999999997	trials	ztp=106.0	98.082	98.567	104.775	106.733			
116.283	8.768	trials	ztp=106.0	116.3	116.784	122.991	125.05			
132.049	8.376999999999981	trials	ztp=106.0	132.067	132.55	138.757	140.424			
146.383	9.000999999999976	trials	ztp=106.0	146.4	146.884	153.091	155.383			
166.416	8.384999999999991	trials	ztp=106.0	166.433	166.918	173.124	174.8			
185.184	8.334000000000003	trials	ztp=106.0	185.201	185.684	191.891	193.517			
202.615	8.120000000000005	trials	ztp=3.9	202.632	203.116	207.575	210.734	205.901		
218.184	10.268	trials	ztp=106.0	218.201	218.685	224.892	228.45			
233.867	8.668000000000006	trials	ztp=106.0	233.884	234.368	240.576	242.534			
254.034	6.651999999999987	trials	ztp=2.2	254.051	254.535	258.993	260.685	255.902		
269.368	8.251000000000033	trials	ztp=0.5	269.385	269.869	274.326	277.618	269.818		
289.518	9.868000000000052	trials	ztp=106.0	289.536	290.019	296.227	299.385			
308.051	9.06800000000004	trials	ztp=106.0	308.069	308.553	314.777	317.118			
324.385	8.735000000000014	trials	ztp=106.0	324.402	324.886	331.11	333.119			
341.502	11.151999999999987	trials	ztp=106.0	341.52	342.003	348.21	352.652			
363.469	9.785000000000025	trials	ztp=106.0	363.486	363.97	370.178	373.252			
379.552	8.617999999999995	trials	ztp=106.0	379.57	380.053	386.31	388.169			
394.469	6.685000000000002	trials	ztp=3.9	394.486	394.971	399.427	401.152	397.753		
409.687	8.350999999999999	trials	ztp=106.0	409.704	410.187	416.394	418.037			
424.253	8.701999999999998	trials	ztp=0.5	424.271	424.754	429.211	432.953	424.704		
438.753	6.552000000000021	trials	ztp=2.2	438.771	439.254	443.711	445.304	440.62		
452.77	8.801000000000045	trials	ztp=106.0	452.787	453.271	459.495	461.57			
467.753	7.668000000000006	trials	ztp=2.2	467.771	468.255	472.712	475.42	469.62		
484.004	12.08499999999998	trials	ztp=106.0	484.022	484.505	490.712	496.088			
502.787	8.385000000000048	trials	ztp=106.0	502.804	503.288	509.512	511.171			
519.304	8.502000000000066	trials	ztp=106.0	519.321	519.805	526.029	527.804			
535.088	7.283999999999992	trials	ztp=0.5	535.105	535.589	540.046	542.371	535.538		
550.519	6.7029999999999745	trials	ztp=3.9	550.536	551.02	555.479	557.221	553.802		
569.839	9.083999999999946	trials	ztp=106.0	569.856	570.339	576.547	578.922			
586.989	8.701000000000022	trials	ztp=106.0	587.006	587.489	593.696	595.689			
606.672	6.918000000000006	trials	ztp=0.5	606.689	607.173	611.63	613.589	607.122		
623.089	8.316999999999894	trials	ztp=106.0	623.106	623.59	629.797	631.405			
637.073	8.901000000000067	trials	ztp=106.0	637.09	637.573	643.78	645.973			
652.59	6.951000000000022	trials	ztp=2.2	652.607	653.09	657.547	659.54	654.457		
667.054	6.7029999999999745	trials	ztp=3.9	667.071	667.555	672.015	673.756	670.34		
684.889	8.567999999999984	trials	ztp=106.0	684.907	685.391	691.598	693.456			
702.823	9.201000000000022	trials	ztp=106.0	702.84	703.324	709.532	712.023			
719.041	6.766999999999939	trials	ztp=0.5	719.058	719.541	723.998	725.807	719.491		
731.391	9.283999999999992	trials	ztp=106.0	731.408	731.891	738.115	740.674			
750.324	11.468000000000075	trials	ztp=106.0	750.341	750.825	757.032	761.79			
769.49	10.552000000000021	trials	ztp=106.0	769.508	769.992	776.199	780.041			
788.107	8.302000000000021	trials	ztp=106.0	788.124	788.609	794.816	796.408			
