onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
6.292	11.270000000000001	trials	gain=1.0	6.314	8.378	15.891	17.561			
23.077	15.170999999999996	trials	gain=1.0	23.101	25.64	33.003	38.247			
45.304	12.958999999999996	trials	gain=1.0	45.329	47.578	55.021	58.262			
68.094	12.119	trials	gain=1.0	68.12	69.746	77.203	80.212			
88.066	13.096999999999994	trials	gain=1.0	88.09	90.613	98.071	101.162			
107.722	12.759	trials	gain=1.0	107.745	111.113	118.587	120.479			
127.954	12.843000000000004	trials	gain=1.0	127.978	130.896	138.337	140.796			
148.701	10.813000000000017	trials	gain=1.0	148.725	150.297	157.72	159.513			
165.363	11.568999999999988	trials	gain=1.0	165.389	167.497	175.021	176.93			
187.541	11.390000000000015	trials	gain=1.0	187.565	189.43	196.837	198.93			
204.791	17.49000000000001	trials	gain=0.5	204.815	206.281	220.721	222.28			
230.147	10.852000000000004	trials	gain=1.0	230.17	231.894	239.321	240.998			
252.564	13.702000000000027	trials	gain=1.0	252.591	256.848	264.255	266.264			
273.714	12.600999999999999	trials	gain=1.0	273.74	275.328	282.772	286.314			
293.09	7.743000000000052	trials	gain=2.0	293.114	294.699	298.688	300.832			
311.858	8.141999999999996	trials	gain=2.0	311.883	313.982	318.006	319.998			
325.604	11.012	trials	gain=1.0	325.628	327.316	334.805	336.615			
342.666	20.769999999999982	trials	gain=0.5	342.691	345.945	360.307	363.435			
374.675	13.259000000000015	trials	gain=1.0	374.699	378.5	385.94	387.932			
396.682	11.085999999999956	trials	gain=1.0	396.708	398.596	405.956	407.767			
413.852	21.915999999999997	trials	gain=0.5	413.877	418.484	432.91	435.766			
442.966	7.701999999999998	trials	gain=2.0	442.991	444.602	448.624	450.666			
456.015	14.387	trials	gain=1.0	456.039	459.819	467.242	470.401			
475.734	12.251000000000033	trials	gain=1.0	475.76	478.075	485.524	487.984			
497.292	11.460000000000036	trials	gain=1.0	497.316	499.469	506.943	508.751			
514.217	11.81899999999996	trials	gain=1.0	514.243	516.648	524.091	526.035			
532.028	21.125	trials	gain=0.5	532.052	536.849	551.309	553.151			
562.444	13.525000000000091	trials	gain=1.0	562.467	565.654	573.109	575.968			
581.712	7.6749999999999545	trials	gain=2.0	581.736	583.771	587.808	589.385			
595.54	12.09699999999998	trials	gain=1.0	595.564	598.121	605.593	607.635			
614.76	13.110000000000014	trials	gain=1.0	614.789	616.705	624.176	627.869			
637.974	11.212999999999965	trials	gain=1.0	637.998	639.405	646.876	649.186			
655.93	11.427000000000021	trials	gain=1.0	655.954	657.705	665.176	667.355			
673.079	19.992000000000075	trials	gain=0.5	673.103	675.822	690.278	693.069			
699.475	9.529999999999973	trials	gain=2.0	699.499	702.773	706.812	709.004			
714.497	12.2410000000001	trials	gain=1.0	714.522	717.486	724.955	726.737			
733.887	9.534000000000106	trials	gain=2.0	733.912	736.207	740.278	743.42			
749.715	11.055999999999926	trials	gain=1.0	749.739	751.674	759.111	760.77			
767.259	10.712999999999965	trials	gain=1.0	767.283	768.74	776.211	777.971			
784.519	18.352999999999952	trials	gain=0.5	784.546	786.458	800.889	802.871			
808.916	11.839999999999918	trials	gain=1.0	808.94	810.291	817.745	820.755			
827.843	12.715000000000032	trials	gain=1.0	827.867	829.841	837.297	840.557			
846.149	13.775999999999954	trials	gain=1.0	846.173	849.158	856.646	859.924			
869.076	18.730999999999995	trials	gain=0.5	869.099	871.775	886.213	887.806			
893.693	12.399999999999977	trials	gain=2.0	893.716	895.293	899.296	906.092			
911.265	12.858000000000061	trials	gain=1.0	911.29	914.593	922.032	924.122			
930.139	10.468999999999937	trials	gain=2.0	930.165	934.372	938.397	940.606			
947.151	18.090000000000032	trials	gain=0.5	947.174	949.06	963.608	965.24			
976.426	12.06899999999996	trials	gain=1.0	976.46	978.643	986.247	988.474			
995.156	10.902000000000044	trials	gain=1.0	995.218	997.023	1004.497	1006.057			
1011.605	10.40300000000002	trials	gain=2.0	1011.632	1015.411	1019.448	1022.007			
1027.123	17.85199999999986	trials	gain=0.5	1027.149	1028.677	1043.098	1044.974			
1050.844	11.384000000000015	trials	gain=1.0	1050.867	1053.145	1060.615	1062.227			
1072.395	10.68100000000004	trials	gain=1.0	1072.419	1074.074	1081.515	1083.074			
1094.091	13.968000000000075	trials	gain=1.0	1094.117	1097.745	1105.198	1108.058			
1114.902	19.057999999999993	trials	gain=0.5	1114.926	1117.741	1132.199	1133.958			
1139.718	9.174999999999955	trials	gain=2.0	1139.742	1142.269	1146.299	1148.892			
1158.063	10.929999999999836	trials	gain=1.0	1158.087	1159.947	1167.433	1168.992			
1180.306	12.92100000000005	trials	gain=1.0	1180.331	1183.463	1190.916	1193.226			
1203.712	11.14799999999991	trials	gain=1.0	1203.736	1205.663	1213.084	1214.859			
1221.69	19.738000000000056	trials	gain=0.5	1221.714	1223.681	1238.114	1241.427			
1248.885	12.393000000000029	trials	gain=1.0	1248.91	1250.448	1257.984	1261.277			
1268.171	10.089999999999918	trials	gain=2.0	1268.195	1271.031	1275.102	1278.26			
1283.407	14.17100000000005	trials	gain=1.0	1283.432	1287.865	1295.368	1297.577			
1302.926	11.31899999999996	trials	gain=1.0	1302.95	1304.382	1311.854	1314.244			
1319.999	12.062999999999874	trials	gain=1.0	1320.023	1321.682	1329.203	1332.06			
1338.381	10.56399999999985	trials	gain=1.0	1338.406	1339.799	1347.252	1348.944			
1354.075	13.45399999999995	trials	gain=1.0	1354.099	1358.116	1365.568	1367.528			
1376.408	9.354000000000042	trials	gain=2.0	1376.433	1379.818	1383.919	1385.761			
1394.063	19.866999999999962	trials	gain=0.5	1394.088	1395.833	1410.253	1413.929			
1422.216	21.580000000000155	trials	gain=0.5	1422.24	1425.951	1440.386	1443.795			
1449.198	9.064999999999827	trials	gain=2.0	1449.222	1451.385	1455.438	1458.262			
1466.106	12.830999999999904	trials	gain=1.0	1466.13	1468.597	1476.004	1478.93			
1487.64	13.873999999999796	trials	gain=1.0	1487.664	1490.502	1497.953	1501.512			
1508.71	11.503999999999905	trials	gain=1.0	1508.735	1510.785	1518.239	1520.212			
1527.058	13.642000000000053	trials	gain=1.0	1527.085	1531.402	1538.922	1540.699			
1545.798	8.215999999999894	trials	gain=2.0	1545.823	1547.386	1551.437	1554.013			
1563.062	11.902000000000044	trials	gain=1.0	1563.086	1565.22	1572.687	1574.963			
1583.819	19.414999999999964	trials	gain=0.5	1583.843	1585.303	1599.738	1603.233			
1613.391	12.191000000000031	trials	gain=1.0	1613.415	1615.12	1622.588	1625.581			
1635.586	18.49700000000007	trials	gain=0.5	1635.61	1637.92	1652.321	1654.081			
1663.281	14.152000000000044	trials	gain=1.0	1663.306	1667.884	1675.372	1677.431			
1684.65	12.531999999999925	trials	gain=1.0	1684.675	1686.234	1693.706	1697.181			
1708.396	10.471000000000004	trials	gain=2.0	1708.42	1711.038	1715.122	1718.865			
1724.667	12.932999999999993	trials	gain=1.0	1724.692	1727.772	1735.206	1737.599			
