onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
14.323	12.902999999999999	trials	ytpst=1000.0 scnpz=1000.0	14.349	17.493	24.786	27.225			
33.673	10.890999999999998	trials	ytpst=1000.0 scnpz=1000.0	33.698	35.627	42.921	44.563			
52.064	11.116999999999997	trials	ytpst=1000.0 scnpz=1000.0	52.103	53.602	60.884	63.18			
70.529	10.784000000000006	trials	ytpst=1000.0 scnpz=1000.0	70.55	72.094	79.382	81.312			
88.445	12.294000000000011	trials	ytpst=1000.0 scnpz=1000.0	88.466	90.972	98.257	100.738			
106.148	14.350999999999999	trials	ytpst=1000.0 scnpz=1000.0	106.169	107.437	114.719	120.498			
127.952	12.561000000000007	trials	ytpst=1000.0 scnpz=1000.0	127.988	129.313	136.593	140.512			
151.153	13.566000000000003	trials	ytpst=1000.0 scnpz=1000.0	151.176	155.377	162.664	164.718			
169.233	15.412999999999982	trials	ytpst=1000.0 scnpz=70.0	169.253	170.836	183.12	184.645		176.249	181.258
189.993	10.932000000000016	trials	ytpst=1000.0 scnpz=1000.0	190.013	191.475	198.772	200.924			
205.673	8.661000000000001	trials	ytpst=40.0 scnpz=1000.0	205.693	207.428	212.404	214.333	210.527		
220.511	12.103000000000009	trials	ytpst=1000.0 scnpz=1000.0	220.532	223.722	231.011	232.613			
238.069	9.998000000000019	trials	ytpst=65.0 scnpz=1000.0	238.09	239.272	246.223	248.066	244.298		
256.103	14.175000000000011	trials	ytpst=1000.0 scnpz=1000.0	256.124	260.421	267.705	270.277			
276.783	12.680999999999983	trials	ytpst=1000.0 scnpz=1000.0	276.807	278.713	286.002	289.463			
303.47	11.027999999999963	trials	ytpst=1000.0 scnpz=1000.0	303.49	305.492	312.785	314.497			
323.644	10.151999999999987	trials	ytpst=40.0 scnpz=1000.0	323.664	325.332	330.307	333.795	328.436		
342.658	12.171999999999969	trials	ytpst=1000.0 scnpz=1000.0	342.68	345.422	352.7	354.829			
362.579	15.572000000000003	trials	ytpst=1000.0 scnpz=70.0	362.603	363.938	376.25	378.15		369.359	374.373
383.001	11.648000000000025	trials	ytpst=65.0 scnpz=1000.0	383.037	385.351	392.291	394.648	390.377		
400.893	12.969000000000051	trials	ytpst=1000.0 scnpz=1000.0	400.913	404.634	411.921	413.861			
424.602	14.328000000000031	trials	ytpst=1000.0 scnpz=1000.0	424.624	426.531	433.824	438.929			
443.633	8.18100000000004	trials	ytpst=40.0 scnpz=1000.0	443.653	444.85	449.82	451.813	447.946		
458.562	13.651999999999987	trials	ytpst=1000.0 scnpz=1000.0	458.584	460.622	467.913	472.213			
481.006	11.53000000000003	trials	ytpst=1000.0 scnpz=1000.0	481.027	482.839	490.126	492.535			
496.988	11.882999999999981	trials	ytpst=65.0 scnpz=1000.0	497.01	499.548	506.493	508.87	504.567		
513.409	15.347999999999956	trials	ytpst=1000.0 scnpz=1000.0	513.43	514.831	522.129	528.756			
535.361	19.03800000000001	trials	ytpst=1000.0 scnpz=70.0	535.381	536.784	549.076	554.398		542.193	547.196
565.331	12.855999999999995	trials	ytpst=1000.0 scnpz=1000.0	565.352	566.728	574.016	578.186			
