onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
37.386	15.571999999999996	trials	wrdid=1.0	37.429	37.772	50.227	52.957			
59.941	12.070999999999998	trials	wrdid=1.0	59.983	59.984	68.223	72.011			
79.458	17.716000000000008	trials	wrdid=1.0	79.5	79.796	93.851	97.172			
103.559	9.272000000000006	trials	wrdid=1.0	103.601	103.602	110.187	112.83			
120.677	11.594999999999985	trials	wrdid=1.0	120.719	120.72	128.484	132.271			
142.839	9.38900000000001	trials	wrdid=1.0	142.881	142.882	149.834	152.227			
157.046	14.081000000000017	trials	wrdid=1.0	157.089	158.012	168.228	171.125			
176.376	11.537999999999982	trials	wrdid=1.0	176.418	176.921	185.311	187.913			
195.771	9.357	trials	wrdid=1.0	195.813	195.814	202.104	205.127			
210.215	16.06899999999999	trials	wrdid=1.0	210.258	210.259	222.131	226.283			
231.942	9.578000000000003	trials	wrdid=3.0	231.991	231.992	238.53	241.519			
249.078	9.362999999999971	trials	wrdid=1.0	249.12	249.121	255.677	258.44			
263.365	16.716999999999985	trials	wrdid=3.0	263.409	263.89	277.49	280.081			
286.146	9.129999999999995	trials	wrdid=1.0	286.188	286.189	292.427	295.275			
309.099	7.859000000000037	trials	wrdid=1.0	309.142	309.143	314.824	316.956			
321.124	8.662999999999954	trials	wrdid=1.0	321.166	321.167	326.718	329.786			
336.567	11.34499999999997	trials	wrdid=3.0	336.612	337.208	345.817	347.911			
352.907	9.408999999999992	trials	wrdid=1.0	352.95	352.951	358.219	362.315			
367.442	9.23399999999998	trials	wrdid=1.0	367.484	367.485	372.291	376.674			
380.946	8.551999999999964	trials	wrdid=1.0	380.988	380.989	386.346	389.497			
394.911	7.867999999999995	trials	wrdid=1.0	394.953	394.954	399.922	402.778			
416.96	9.324000000000012	trials	wrdid=1.0	417.002	417.003	424.028	426.282			
430.387	9.48399999999998	trials	wrdid=3.0	430.431	430.432	436.158	439.87			
444.548	8.588000000000022	trials	wrdid=1.0	444.589	444.59	450.874	453.134			
460.343	7.4319999999999595	trials	wrdid=1.0	460.385	460.386	465.18	467.774			
472.682	10.664999999999964	trials	wrdid=3.0	472.725	472.726	480.663	483.346			
487.639	8.064999999999998	trials	wrdid=1.0	487.681	487.682	493.366	495.703			
504.521	8.463999999999999	trials	wrdid=1.0	504.563	504.564	510.379	512.984			
517.732	8.665000000000077	trials	wrdid=1.0	517.775	517.896	522.951	526.396			
533.077	8.697999999999979	trials	wrdid=3.0	533.122	533.123	539.326	541.774			
546.555	12.65300000000002	trials	wrdid=1.0	546.597	546.793	555.364	559.207			
564.018	7.903999999999996	trials	wrdid=1.0	564.06	564.061	569.833	571.921			
576.814	9.043000000000006	trials	wrdid=3.0	576.858	576.97	582.468	585.856			
590.894	7.4500000000000455	trials	wrdid=1.0	590.936	590.937	595.863	598.343			
602.947	8.530999999999949	trials	wrdid=1.0	602.988	602.989	609.012	611.477			
618.244	8.93999999999994	trials	wrdid=1.0	618.286	618.287	624.158	627.183			
637.549	8.793000000000006	trials	wrdid=3.0	637.593	637.594	643.31	646.341			
653.953	6.500999999999976	trials	wrdid=1.0	653.995	653.996	658.368	660.453			
667.473	7.343000000000075	trials	wrdid=1.0	667.513	667.514	672.474	674.814			
679.315	8.185999999999922	trials	wrdid=1.0	679.357	679.358	685.018	687.499			
695.401	8.996000000000095	trials	wrdid=1.0	695.443	695.444	701.379	704.396			
709.047	12.030999999999949	trials	wrdid=1.0	709.09	709.091	717.452	721.077			
726.68	10.669000000000096	trials	wrdid=3.0	726.723	726.724	734.142	737.348			
744.18	7.360000000000014	trials	wrdid=1.0	744.222	744.223	748.945	751.539			
761.381	7.1340000000000146	trials	wrdid=1.0	761.423	761.424	765.79	768.513			
780.48	7.953999999999951	trials	wrdid=1.0	780.522	780.523	785.107	788.433			
793.346	8.845000000000027	trials	wrdid=3.0	793.39	793.391	797.797	802.19			
810.444	10.506000000000085	trials	wrdid=1.0	810.485	810.486	818.35	820.949			
830.368	7.197000000000003	trials	wrdid=1.0	830.409	830.41	834.919	837.564			
841.728	6.79200000000003	trials	wrdid=3.0	841.772	841.773	846.326	848.519			
852.919	7.9080000000000155	trials	wrdid=1.0	852.96	852.961	858.355	860.826			
867.046	6.074999999999932	trials	wrdid=1.0	867.087	867.088	871.025	873.12			
879.647	8.070999999999913	trials	wrdid=1.0	879.689	879.69	885.635	887.717			
892.127	8.589000000000055	trials	wrdid=3.0	892.171	892.172	897.897	900.715			
908.842	9.307000000000016	trials	wrdid=1.0	908.885	908.886	914.725	918.148			
926.686	7.615000000000009	trials	wrdid=1.0	926.728	926.729	932.08	934.3			
941.345	7.904999999999973	trials	wrdid=1.0	941.387	941.388	945.93	949.248			
954.114	8.980000000000018	trials	wrdid=1.0	954.156	954.157	959.772	963.093			
968.224	8.852999999999952	trials	wrdid=3.0	968.268	968.269	973.007	977.076			
985.411	9.92100000000005	trials	wrdid=1.0	985.452	985.453	992.007	995.331			
1005.214	7.389999999999986	trials	wrdid=1.0	1005.256	1005.257	1009.84	1012.603			
1016.762	6.315000000000055	trials	wrdid=3.0	1016.806	1016.807	1020.717	1023.076			
1029.422	13.281999999999925	trials	wrdid=1.0	1029.463	1029.744	1040.188	1042.703			
1047.416	6.8810000000000855	trials	wrdid=1.0	1047.458	1047.459	1052.029	1054.296			
1059.851	10.333999999999833	trials	wrdid=1.0	1059.893	1059.894	1067.708	1070.184			
1076.358	6.817000000000007	trials	wrdid=3.0	1076.403	1076.404	1081.032	1083.174			
1087.589	7.173000000000002	trials	wrdid=1.0	1087.629	1087.63	1091.916	1094.761			
1101.964	9.262000000000171	trials	wrdid=1.0	1102.006	1102.007	1107.726	1111.225			
1127.239	7.307000000000016	trials	wrdid=3.0	1127.284	1127.285	1131.78	1134.545			
1140.09	8.567000000000007	trials	wrdid=1.0	1140.132	1140.133	1146.53	1148.656			
1155.103	6.65099999999984	trials	wrdid=1.0	1155.145	1155.146	1159.612	1161.753			
1166.983	7.1059999999999945	trials	wrdid=1.0	1167.025	1167.026	1171.914	1174.088			
1178.38	7.491999999999962	trials	wrdid=1.0	1178.422	1178.423	1182.933	1185.871			
1190.856	8.432000000000016	trials	wrdid=3.0	1190.9	1190.901	1196.61	1199.287			
1204.94	6.3409999999998945	trials	wrdid=1.0	1204.982	1204.983	1209.192	1211.28			
1216.743	7.373000000000047	trials	wrdid=1.0	1216.785	1216.786	1221.425	1224.115			
1234.457	6.682999999999993	trials	wrdid=1.0	1234.5	1234.501	1238.993	1241.139			
1248.377	6.6310000000000855	trials	wrdid=1.0	1248.421	1248.422	1252.109	1255.007			
1259.68	9.361999999999853	trials	wrdid=3.0	1259.728	1259.729	1265.768	1269.041			
