session_id	original_session_id
ses-SU+VR+ALL+OL+55	ses-SU_VR_ALL_OL_55
ses-SU+VR+ALL+OL+56	ses-SU_VR_ALL_OL_56
ses-SU+VR+ALL+OL+57	ses-SU_VR_ALL_OL_57
ses-SU+VR+ALL+OL+58	ses-SU_VR_ALL_OL_58
ses-SU+VR+ALL+SPD+55	ses-SU_VR_ALL_SPD_55
ses-SU+VR+ALL+SPD+56	ses-SU_VR_ALL_SPD_56
ses-SU+VR+ALL+SPD+57	ses-SU_VR_ALL_SPD_57
ses-SU+VR+ALL+SPD+58	ses-SU_VR_ALL_SPD_58
ses-SU+VR+ALL+TP+55	ses-SU_VR_ALL_TP_55
ses-SU+VR+ALL+TP+56	ses-SU_VR_ALL_TP_56
ses-SU+VR+ALL+TP+57	ses-SU_VR_ALL_TP_57
ses-SU+VR+ALL+TP+58	ses-SU_VR_ALL_TP_58
ses-SU+VR+OL+70	ses-SU_VR_OL_70
ses-SU+VR+OL+71	ses-SU_VR_OL_71
ses-SU+VR+OL+72	ses-SU_VR_OL_72
ses-SU+VR+OL+73	ses-SU_VR_OL_73
ses-SU+VR+OL+74	ses-SU_VR_OL_74
ses-SU+VR+OL+75	ses-SU_VR_OL_75
