onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
11.562	11.655	trials	same=1.0	11.595	13.276	21.084	23.216			
30.321	14.423999999999996	trials	same=1.0	30.351	33.692	41.501	44.743			
51.037	11.390999999999998	trials	same=1.0	51.066	53.076	60.868	62.427			
68.77	13.975999999999999	trials	same=1.0	68.799	69.826	77.601	82.744			
91.132	12.313999999999993	trials	same=1.0	91.161	93.16	100.935	103.444			
108.977	12.935000000000002	trials	same=1.0	109.006	111.867	119.668	121.911			
128.761	12.018	trials	same=1.0	128.789	130.46	138.252	140.778			
149.416	11.47999999999999	trials	same=1.0	149.446	151.01	158.785	160.894			
173.06	11.870000000000005	trials	same=1.0	173.088	174.977	182.786	184.929			
191.283	13.931000000000012	trials	same=1.0	191.312	194.568	202.353	205.212			
210.367	12.880000000000024	trials	same=1.0	210.396	212.761	220.587	223.246			
233.588	14.475999999999999	trials	same=1.0	233.615	234.684	242.487	248.062			
254.646	11.890999999999991	trials	same=1.0	254.674	256.412	264.237	266.536			
272.556	11.79200000000003	trials	same=1.0	272.586	274.135	281.954	284.347			
290.396	11.368999999999971	trials	same=1.0	290.428	291.679	299.487	301.763			
306.735	12.245999999999981	trials	same=1.0	306.764	308.379	316.171	318.98			
325.284	14.430999999999983	trials	same=1.0	325.312	329.202	337.021	339.713			
349.746	11.069000000000017	trials	same=1.0	349.775	350.919	358.738	360.813			
367.897	15.117999999999995	trials	same=1.0	367.925	372.179	379.988	383.013			
388.897	12.651999999999987	trials	same=1.0	388.93	390.697	398.521	401.548			
409.913	13.269000000000005	trials	same=1.0	409.941	413.764	421.571	423.181			
429.036	12.663000000000011	trials	same=1.0	429.063	430.104	437.938	441.698			
450.159	10.823000000000036	trials	same=1.0	450.19	451.48	459.289	460.981			
468.463	13.368999999999971	trials	same=1.0	468.49	471.77	479.589	481.831			
490.259	11.591000000000008	trials	same=1.0	490.289	491.937	499.772	501.849			
513.398	13.218999999999937	trials	same=1.0	513.426	515.115	522.906	526.616			
532.348	10.836000000000013	trials	same=1.0	532.378	533.681	541.49	543.182			
550.115	14.701999999999998	trials	same=1.0	550.143	553.831	561.623	564.816			
572.153	10.51400000000001	trials	same=1.0	572.181	573.287	581.124	582.666			
588.227	13.341000000000008	trials	same=1.0	588.255	589.865	597.656	601.567			
607.321	13.730000000000018	trials	same=1.0	607.368	611.082	618.891	621.05			
627.711	11.823999999999955	trials	same=1.0	627.74	630.139	637.958	639.533			
647.417	10.600999999999999	trials	same=1.0	647.445	648.599	656.408	658.017			
665.285	11.033000000000015	trials	same=1.0	665.315	666.649	674.441	676.317			
684.377	11.608000000000061	trials	same=1.0	684.405	685.583	693.391	695.983			
703.433	12.90300000000002	trials	same=1.0	703.46	705.4	713.192	716.334			
727.2	12.435999999999922	trials	same=1.0	727.227	729.684	737.492	739.634			
747.917	12.834999999999923	trials	same=1.0	747.946	750.4	758.192	760.751			
768.768	11.617999999999938	trials	same=1.0	768.799	770.884	778.708	780.384			
787.234	13.15199999999993	trials	same=1.0	787.265	788.323	796.109	800.384			
806.234	12.385999999999967	trials	same=1.0	806.263	809.14	816.942	818.619			
827.832	10.855000000000018	trials	same=1.0	827.861	828.907	836.726	838.685			
845.335	13.15199999999993	trials	same=1.0	845.364	848.292	856.108	858.485			
869.28	12.572999999999979	trials	same=1.0	869.308	871.735	879.543	881.852			
890.838	12.899000000000001	trials	same=1.0	890.868	893.307	901.11	903.735			
910.942	11.312000000000012	trials	same=1.0	910.972	912.49	920.276	922.253			
928.374	10.682000000000016	trials	same=1.0	928.402	929.569	937.393	939.053			
947.674	13.187000000000012	trials	same=1.0	947.702	950.819	958.627	960.86			
967.88	11.008000000000038	trials	same=1.0	967.91	969.125	976.928	978.886			
985.114	10.973999999999933	trials	same=1.0	985.143	986.675	994.478	996.086			
1003.496	12.291000000000054	trials	same=1.0	1003.524	1006.152	1013.977	1015.786			
1021.187	13.801000000000045	trials	same=1.0	1021.216	1024.753	1032.584	1034.987			
1042.089	16.932999999999993	trials	same=1.0	1042.12	1043.703	1051.512	1059.02			
1066.391	11.263999999999896	trials	same=1.0	1066.419	1067.87	1075.669	1077.654			
1084.915	13.573000000000093	trials	same=1.0	1084.945	1087.826	1095.628	1098.487			
1104.781	10.707000000000107	trials	same=1.0	1104.809	1106.027	1113.829	1115.487			
1123.214	12.808999999999969	trials	same=1.0	1123.244	1126.411	1134.229	1136.021			
1146.649	10.914000000000215	trials	same=1.0	1146.679	1148.179	1155.979	1157.562			
1166.026	12.529999999999973	trials	same=1.0	1166.053	1168.688	1176.496	1178.555			
1185.67	13.552999999999884	trials	same=1.0	1185.701	1188.26	1196.046	1199.221			
1204.397	13.132000000000062	trials	same=1.0	1204.426	1206.154	1213.963	1217.528			
1224.016	10.874000000000024	trials	same=1.0	1224.046	1225.154	1232.963	1234.889			
1240.499	13.375	trials	same=1.0	1240.529	1242.739	1250.563	1253.872			
1259.509	13.414999999999964	trials	same=1.0	1259.539	1262.272	1270.096	1272.922			
1278.368	12.122000000000071	trials	same=1.0	1278.398	1280.205	1288.014	1290.489			
1295.51	11.730000000000018	trials	same=1.0	1295.539	1296.589	1304.397	1307.239			
1315.389	10.751000000000204	trials	same=1.0	1315.418	1316.689	1324.514	1326.139			
1336.726	11.814999999999827	trials	same=1.0	1336.756	1337.873	1345.664	1348.54			
1362.524	13.101000000000113	trials	same=1.0	1362.553	1364.39	1372.214	1375.624			
1382.034	11.623999999999796	trials	same=1.0	1382.064	1383.496	1391.315	1393.657			
1402.29	11.567999999999984	trials	same=1.0	1402.318	1404.506	1412.305	1413.857			
1420.218	11.222999999999956	trials	same=1.0	1420.247	1421.696	1429.537	1431.44			
1441.041	10.801000000000158	trials	same=1.0	1441.072	1442.124	1449.932	1451.841			
1458.843	12.098999999999933	trials	same=1.0	1458.887	1460.691	1468.499	1470.941			
1480.874	10.718000000000075	trials	same=1.0	1480.904	1481.931	1489.749	1491.591			
1501.619	11.690000000000055	trials	same=1.0	1501.647	1503.691	1511.499	1513.308			
1522.129	15.563000000000102	trials	same=1.0	1522.156	1524.23	1532.032	1537.691			
1545.257	12.752999999999929	trials	same=1.0	1545.285	1547.831	1555.648	1558.009			
1563.146	12.797000000000025	trials	same=1.0	1563.175	1565.808	1573.599	1575.942			
1586.408	13.701999999999998	trials	same=1.0	1586.436	1589.792	1597.599	1600.109			
1606.554	11.855999999999995	trials	same=1.0	1606.582	1608.765	1616.566	1618.409			
1624.556	13.20399999999995	trials	same=1.0	1624.591	1626.482	1634.3	1637.759			
1644.775	13.086000000000013	trials	same=1.0	1644.804	1647.342	1655.151	1657.86			
1665.765	11.245999999999867	trials	same=1.0	1665.793	1667.376	1675.173	1677.01			
1682.209	13.292999999999893	trials	same=1.0	1682.236	1685.993	1693.774	1695.5			
1701.921	13.442999999999984	trials	same=1.0	1701.949	1705.416	1713.234	1715.363			
1722.038	12.506000000000085	trials	same=1.0	1722.066	1724.699	1732.517	1734.543			
1744.977	14.4849999999999	trials	same=1.0	1745.005	1748.332	1756.168	1759.461			
1766.027	13.4849999999999	trials	same=1.0	1766.056	1768.7	1776.535	1779.511			
1784.937	11.358000000000175	trials	same=1.0	1784.964	1786.46	1794.268	1796.294			
1802.823	12.421999999999798	trials	same=1.0	1802.852	1805.667	1813.475	1815.244			
1823.165	11.797000000000025	trials	same=1.0	1823.193	1825.544	1833.352	1834.961			
1842.976	11.585999999999785	trials	same=1.0	1843.004	1844.927	1852.719	1854.561			
1864.578	11.951999999999998	trials	same=1.0	1864.607	1866.928	1874.735	1876.528			
1883.039	14.124000000000024	trials	same=1.0	1883.068	1885.184	1892.969	1897.162			
1907.355	11.974999999999909	trials	same=1.0	1907.384	1909.834	1917.669	1919.328			
1928.81	11.769999999999982	trials	same=1.0	1928.838	1931.111	1938.952	1940.578			
1954.723	11.47700000000009	trials	same=1.0	1954.752	1956.478	1964.303	1966.198			
1973.824	12.106999999999971	trials	same=1.0	1973.852	1975.379	1983.187	1985.929			
1992.428	11.17599999999993	trials	same=1.0	1992.457	1994.235	2002.053	2003.603			
2012.369	10.845000000000027	trials	same=1.0	2012.396	2013.812	2021.62	2023.213			
2028.707	11.298000000000002	trials	same=1.0	2028.736	2030.462	2038.287	2040.003			
2046.745	13.286000000000058	trials	same=1.0	2046.772	2050.085	2057.904	2060.029			
2068.027	11.561999999999898	trials	same=1.0	2068.055	2070.102	2077.904	2079.588			
2085.157	17.914999999999964	trials	same=1.0	2085.186	2087.93	2095.737	2103.071			
2109.952	12.829999999999927	trials	same=1.0	2109.98	2111.547	2119.355	2122.78			
2133.325	12.396000000000186	trials	same=1.0	2133.353	2135.72	2143.521	2145.72			
2153.167	14.204999999999927	trials	same=1.0	2153.196	2157.347	2165.138	2167.371			
2172.335	12.31399999999985	trials	same=1.0	2172.364	2174.43	2182.238	2184.648			
2192.068	12.321999999999662	trials	same=1.0	2192.098	2193.887	2201.705	2204.389			
2210.252	13.514000000000124	trials	same=1.0	2210.28	2212.398	2220.188	2223.765			
2229.459	11.740000000000236	trials	same=1.0	2229.489	2231.037	2238.855	2241.198			
2246.792	11.273999999999887	trials	same=1.0	2246.82	2248.603	2256.422	2258.065			
2268.848	11.41800000000012	trials	same=1.0	2268.877	2270.581	2278.372	2280.265			
