onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
15.652	12.057	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	15.684	17.347	25.157	27.708			
34.313	11.588000000000001	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	34.339	35.475	43.287	45.9			
52.14	11.304000000000002	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	52.166	53.573	61.384	63.443			
68.165	12.72999999999999	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	68.198	69.332	77.154	80.894	74.517		
87.354	12.031000000000006	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	87.381	88.785	96.599	99.383	93.929		
105.968	12.631	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	105.999	107.773	115.584	118.597			
126.167	9.245000000000005	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	126.197	127.212	132.727	135.41	130.85		
141.608	11.849999999999994	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	141.636	143.545	151.364	153.457			
160.48	12.131	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	160.505	162.372	170.2	172.61			
178.08	11.159999999999997	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	178.106	179.146	186.952	189.239			
203.471	12.572000000000003	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	203.506	204.595	212.406	216.041	209.778		
222.449	11.443999999999988	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	222.482	223.647	231.465	233.891			
239.991	11.935999999999979	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	240.022	243.989	249.501	251.926	247.611		
257.29	11.141999999999996	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	257.318	258.583	266.379	268.431	263.725		
273.483	11.83299999999997	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	273.51	275.352	283.142	285.315			
294.377	12.73599999999999	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	294.405	296.919	304.734	307.111	302.063		
311.536	13.591999999999985	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	311.567	313.116	320.903	325.127	318.278		
329.56	13.618999999999971	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	329.586	333.251	341.037	343.178			
348.921	11.648000000000025	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	348.954	350.667	358.483	360.567			
367.945	12.24799999999999	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	367.972	369.106	376.912	380.191			
387.839	10.314000000000021	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	387.871	390.477	395.967	398.152	394.082		
404.386	13.631999999999948	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	404.416	407.791	415.597	418.017			
424.397	10.677999999999997	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	424.428	427.252	432.752	435.074	430.852		
445.083	15.652999999999963	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	445.113	449.142	456.944	460.735	454.286		
466.991	11.562999999999988	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	467.023	468.696	476.525	478.553			
484.013	11.838000000000022	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	484.04	485.763	493.562	495.849			
505.191	10.990000000000066	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	505.218	506.231	514.049	516.179	511.389		
522.079	13.033000000000015	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	522.106	524.581	532.4	535.11	529.737		
542.198	10.55600000000004	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	542.229	543.337	548.842	552.752	546.957		
558.864	11.91199999999992	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	558.891	560.708	568.503	570.774			
577.678	13.111999999999966	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	577.704	579.191	586.993	590.788			
594.974	12.24899999999991	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	595.006	596.138	603.945	607.221			
612.311	14.302999999999997	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	612.341	614.489	622.287	626.613	619.647		
632.422	10.981999999999971	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	632.455	634.36	639.842	643.403	637.972		
649.393	12.177000000000021	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	649.42	651.645	659.469	661.569	656.808		
667.257	11.58400000000006	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	667.287	668.394	676.207	678.84			
684.809	13.538000000000011	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	684.838	687.514	695.326	698.346	692.67		
702.402	13.07899999999995	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	702.429	704.337	712.146	715.479			
722.738	12.99899999999991	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	722.764	725.424	733.222	735.736			
744.879	13.947000000000003	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	744.905	748.367	756.173	758.825			
772.043	14.803999999999974	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	772.079	774.868	782.701	786.846			
791.862	11.548000000000002	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	791.89	792.904	800.714	803.409	798.053		
810.231	12.697000000000003	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	810.262	812.216	820.013	822.927	817.38		
827.752	12.572000000000003	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	827.785	831.792	837.293	840.323	835.401		
846.646	11.975999999999999	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	846.674	848.145	855.935	858.62			
868.962	15.385999999999967	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	868.989	872.911	880.712	884.346			
889.024	12.760999999999967	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	889.049	891.932	899.737	901.784	897.082		
910.605	12.259000000000015	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	910.636	912.671	920.489	922.863			
929.324	9.831999999999994	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	929.355	930.438	935.943	939.155	934.073		
949.419	11.178999999999974	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	949.446	950.606	958.405	960.597			
967.434	11.745000000000005	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	967.466	968.492	976.293	979.177	973.672		
987.094	13.891999999999939	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	987.12	990.698	998.505	1000.985			
1007.321	12.558999999999969	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	1007.354	1009.227	1017.04	1019.879	1014.389		
1027.872	12.544999999999845	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	1027.898	1030.035	1037.845	1040.416	1035.192		
1044.889	12.182000000000016	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	1044.917	1046.661	1054.468	1057.07			
1062.76	12.745000000000118	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	1062.791	1065.007	1072.84	1075.503			
1081.821	11.58900000000017	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	1081.852	1083.515	1089.045	1093.409	1087.164		
1105.102	13.45399999999995	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	1105.129	1108.639	1116.444	1118.555			
1127.75	11.904999999999973	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	1127.777	1128.844	1136.657	1139.653			
1145.39	11.543999999999869	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	1145.416	1146.965	1154.778	1156.933	1152.122		
1161.725	12.328000000000202	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	1161.756	1162.809	1170.61	1174.052	1167.965		
1178.659	9.652999999999793	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	1178.691	1180.159	1185.655	1188.311	1183.77		
1198.122	13.14799999999991	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	1198.153	1201.327	1209.144	1211.268			
