onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
6.637	13.698	trials	ytpst=1000.0	6.66	8.178	17.285	20.333			
30.144	14.635000000000005	trials	ytpst=1000.0	30.17	31.997	41.118	44.777			
55.693	13.236000000000004	trials	ytpst=1000.0	55.717	57.663	66.785	68.928			
75.754	12.408999999999992	trials	ytpst=1000.0	75.778	77.463	86.588	88.161			
98.183	12.113	trials	ytpst=1000.0	98.207	99.594	108.735	110.295			
116.189	11.924000000000007	trials	ytpst=1000.0	116.214	117.425	126.535	128.096			
138.972	11.890999999999991	trials	ytpst=1000.0	138.997	140.115	149.236	150.862			
158.72	13.742999999999995	trials	ytpst=1000.0	158.747	161.758	170.887	172.462			
183.096	12.852000000000004	trials	ytpst=1000.0	183.124	184.599	193.706	195.946			
203.215	13.53200000000001	trials	ytpst=1000.0	203.24	205.933	215.054	216.746			
225.624	13.974000000000018	trials	ytpst=1000.0	225.648	226.989	236.12	239.597			
246.388	14.409999999999997	trials	ytpst=1000.0	246.414	249.916	259.041	260.797			
267.98	12.450999999999965	trials	ytpst=1000.0	268.006	269.283	278.421	280.43			
286.273	13.558999999999969	trials	ytpst=1000.0	286.298	287.383	296.521	299.831			
310.586	11.180000000000007	trials	ytpst=45.0	310.611	312.534	318.772	321.764	316.898		
327.64	13.009000000000015	trials	ytpst=1000.0	327.664	329.295	338.406	340.648			
353.465	12.735000000000014	trials	ytpst=1000.0	353.491	355.457	364.572	366.198			
375.692	15.024000000000001	trials	ytpst=5.0	375.716	379.929	386.141	390.715	380.477		
397.452	9.381000000000029	trials	ytpst=25.0	397.476	398.762	404.972	406.832	401.202		
412.443	14.47399999999999	trials	ytpst=1000.0	412.469	414.386	423.506	426.916			
433.57	13.579999999999984	trials	ytpst=1000.0	433.594	436.03	445.14	447.149			
454.826	17.774999999999977	trials	ytpst=1000.0	454.85	456.768	465.873	472.6			
478.688	13.013000000000034	trials	ytpst=45.0	478.713	482.564	488.806	491.7	486.942		
497.827	14.541000000000054	trials	ytpst=1000.0	497.851	501.248	510.372	512.366			
519.637	13.09800000000007	trials	ytpst=1000.0	519.661	521.154	530.274	532.734			
538.049	9.452999999999975	trials	ytpst=5.0	538.073	539.381	545.607	547.501	539.934		
555.478	12.290000000000077	trials	ytpst=1000.0	555.502	556.872	565.977	567.767			
572.728	11.974000000000046	trials	ytpst=25.0	572.752	576.855	583.076	584.7	579.3		
593.3	12.969000000000051	trials	ytpst=1000.0	593.326	595.572	604.709	606.268			
614.545	13.124000000000024	trials	ytpst=45.0	614.569	616.406	622.644	627.668	620.768		
638.034	12.869000000000028	trials	ytpst=1000.0	638.059	639.607	648.742	650.902			
658.463	15.107000000000085	trials	ytpst=1000.0	658.487	662.273	671.392	673.569			
683.363	14.256999999999948	trials	ytpst=1000.0	683.387	686.583	695.709	697.619			
703.228	12.926000000000045	trials	ytpst=1000.0	703.253	704.379	713.509	716.153			
722.136	10.634999999999991	trials	ytpst=5.0	722.161	723.707	729.929	732.769	724.254		
741.196	10.674999999999955	trials	ytpst=25.0	741.221	744.047	750.277	751.869	746.495		
759.174	14.564000000000078	trials	ytpst=1000.0	759.198	762.775	771.911	773.737			
782.292	10.178999999999974	trials	ytpst=5.0	782.316	783.792	790.043	792.47	784.339		
801.169	12.019000000000005	trials	ytpst=45.0	801.195	803.619	809.846	813.187	807.979		
819.745	14.244000000000028	trials	ytpst=1000.0	819.769	821.819	830.945	833.988			
840.663	15.308999999999969	trials	ytpst=1000.0	840.687	844.859	853.978	855.971			
862.014	12.20799999999997	trials	ytpst=1000.0	862.038	863.436	872.545	874.221			
879.571	9.601999999999975	trials	ytpst=25.0	879.597	881.239	887.479	889.172	883.671		
897.199	12.874000000000024	trials	ytpst=1000.0	897.236	898.937	908.047	910.071			
917.815	13.559999999999945	trials	ytpst=1000.0	917.839	919.104	928.229	931.374			
937.114	13.326000000000022	trials	ytpst=1000.0	937.139	939.557	948.662	950.439			
957.594	14.01299999999992	trials	ytpst=1000.0	957.618	960.961	970.063	971.605			
977.468	12.072000000000003	trials	ytpst=5.0	977.492	980.388	986.613	989.539	980.924		
996.223	10.801000000000045	trials	ytpst=45.0	996.249	998.628	1004.863	1007.023	1003.005		
1015.434	11.673000000000002	trials	ytpst=25.0	1015.458	1019.055	1025.28	1027.106	1021.506		
1038.616	14.724999999999909	trials	ytpst=1000.0	1038.64	1042.396	1051.515	1053.339			
1058.381	12.043999999999869	trials	ytpst=1000.0	1058.405	1059.473	1068.58	1070.424			
1078.588	15.069999999999936	trials	ytpst=1000.0	1078.612	1080.29	1089.383	1093.657			
1099.596	12.86200000000008	trials	ytpst=1000.0	1099.62	1101.223	1110.347	1112.457			
1123.045	13.263999999999896	trials	ytpst=1000.0	1123.069	1125.303	1134.415	1136.308			
1141.342	13.63299999999981	trials	ytpst=1000.0	1141.368	1143.497	1152.615	1154.974			
1162.317	12.291999999999916	trials	ytpst=1000.0	1162.342	1163.932	1173.048	1174.608			
1179.785	14.17899999999986	trials	ytpst=1000.0	1179.809	1182.295	1191.417	1193.963			
1201.641	13.717999999999847	trials	ytpst=1000.0	1201.667	1203.632	1212.765	1215.358			
1221.875	12.417999999999893	trials	ytpst=25.0	1221.901	1226.366	1232.582	1234.291	1228.808		
1240.05	14.710000000000036	trials	ytpst=1000.0	1240.074	1243.466	1252.584	1254.759			
1265.703	9.807000000000016	trials	ytpst=45.0	1265.727	1267.092	1273.333	1275.509	1271.476		
1285.547	9.930000000000064	trials	ytpst=5.0	1285.571	1286.6	1292.816	1295.475	1287.128		
1309.947	13.397000000000162	trials	ytpst=1000.0	1309.971	1312.333	1321.45	1323.343			
1328.942	12.402000000000044	trials	ytpst=1000.0	1328.968	1330.46	1339.584	1341.343			
1346.714	12.84699999999998	trials	ytpst=1000.0	1346.738	1348.594	1357.717	1359.559			
1368.154	10.057999999999993	trials	ytpst=25.0	1368.179	1369.334	1375.585	1378.21	1371.777		
1387.165	12.462999999999965	trials	ytpst=1000.0	1387.189	1388.668	1397.787	1399.627			
1408.043	9.368000000000166	trials	ytpst=5.0	1408.069	1409.419	1415.651	1417.41	1409.961		
