onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
6.173	13.211	trials	ytpst=1000.0	6.196	7.628	16.705	19.383			
27.492	13.020999999999997	trials	ytpst=1000.0	27.518	29.746	38.817	40.511			
47.03	12.033000000000001	trials	ytpst=1000.0	47.054	48.153	57.267	59.062			
64.67	14.091999999999999	trials	ytpst=1000.0	64.694	68.096	77.167	78.76			
85.643	12.807999999999993	trials	ytpst=1000.0	85.666	87.197	96.252	98.427			
105.181	17.230000000000004	trials	ytpst=1000.0	105.205	108.969	118.069	122.41			
128.817	12.347999999999985	trials	ytpst=1000.0	128.841	130.52	139.602	141.164			
148.172	14.674000000000007	trials	ytpst=1000.0	148.197	150.081	159.154	162.844			
171.404	15.475999999999999	trials	ytpst=1000.0	171.428	174.365	183.454	186.878			
193.789	13.65700000000001	trials	ytpst=1000.0	193.813	195.738	204.821	207.445			
216.538	12.607999999999976	trials	ytpst=1000.0	216.562	218.411	227.503	229.145			
234.721	15.02600000000001	trials	ytpst=1000.0	234.745	237.339	246.421	249.746			
256.822	16.410000000000025	trials	ytpst=1000.0	256.846	259.172	268.238	273.231			
279.633	8.963999999999999	trials	ytpst=45.0	279.657	280.739	286.938	288.596	285.071		
294.116	12.550999999999988	trials	ytpst=5.0	294.14	296.289	302.514	306.665	296.84		
314.779	9.721000000000004	trials	ytpst=25.0	314.805	315.873	322.072	324.498	318.28		
334.279	13.535000000000025	trials	ytpst=1000.0	334.302	336.367	345.453	347.813			
352.723	14.759000000000015	trials	ytpst=1000.0	352.747	355.84	364.932	367.48			
373.735	15.546999999999969	trials	ytpst=1000.0	373.759	378.058	387.154	389.28			
396.668	14.447000000000003	trials	ytpst=1000.0	396.7	399.841	408.94	411.114			
419.074	15.541999999999973	trials	ytpst=1000.0	419.1	421.685	430.754	434.614			
443.524	13.644000000000005	trials	ytpst=1000.0	443.548	446.018	455.122	457.166			
463.369	10.42999999999995	trials	ytpst=25.0	463.392	465.542	471.738	473.798	467.964		
485.081	9.384999999999991	trials	ytpst=5.0	485.107	486.236	492.432	494.465	486.749		
502.553	12.974000000000046	trials	ytpst=1000.0	502.577	504.003	513.074	515.526			
520.764	12.237999999999943	trials	ytpst=1000.0	520.79	521.993	531.057	533.001			
542.365	9.902000000000044	trials	ytpst=45.0	542.391	543.97	550.15	552.266	548.282		
559.609	15.357999999999947	trials	ytpst=1000.0	559.633	561.51	570.592	574.966			
582.12	15.0	trials	ytpst=1000.0	582.144	585.627	594.724	597.119			
604.766	12.634999999999991	trials	ytpst=1000.0	604.792	606.728	615.823	617.4			
625.855	12.398000000000025	trials	ytpst=1000.0	625.879	627.411	636.524	638.251			
645.749	9.035999999999945	trials	ytpst=25.0	645.772	646.828	653.024	654.784	649.225		
663.088	14.230000000000018	trials	ytpst=1000.0	663.112	665.755	674.841	677.317			
682.777	9.959999999999923	trials	ytpst=5.0	682.802	684.706	690.891	692.736	685.211		
699.649	12.720000000000027	trials	ytpst=1000.0	699.675	700.912	710.01	712.368			
720.161	12.258000000000038	trials	ytpst=45.0	720.185	723.606	729.825	732.418	727.934		
741.439	15.764999999999986	trials	ytpst=1000.0	741.462	745.047	754.141	757.203			
763.983	15.205000000000041	trials	ytpst=1000.0	764.01	766.824	775.912	779.187			
787.012	9.258000000000038	trials	ytpst=25.0	787.036	788.18	794.37	796.268	790.585		
801.33	12.52299999999991	trials	ytpst=1000.0	801.354	802.864	811.944	813.852			
822.928	14.259000000000015	trials	ytpst=1000.0	822.952	824.497	833.61	837.186			
844.245	11.826999999999998	trials	ytpst=1000.0	844.27	845.341	854.412	856.071			
861.002	10.18500000000006	trials	ytpst=45.0	861.028	863.347	869.559	871.186	867.694		
877.085	10.418999999999983	trials	ytpst=5.0	877.11	878.465	884.659	887.503	878.972		
893.131	16.742000000000075	trials	ytpst=1000.0	893.155	897.565	906.629	909.872			
915.929	14.29200000000003	trials	ytpst=1000.0	915.953	917.915	927.013	930.219			
936.785	9.670000000000073	trials	ytpst=25.0	936.811	938.066	944.263	946.454	940.469		
952.542	14.42999999999995	trials	ytpst=1000.0	952.565	955.517	964.611	966.97			
976.313	10.230999999999995	trials	ytpst=5.0	976.338	978.594	984.796	986.543	979.104		
992.852	15.620000000000005	trials	ytpst=1000.0	992.878	996.083	1005.178	1008.471			
1017.409	13.147000000000048	trials	ytpst=1000.0	1017.433	1019.5	1028.578	1030.554			
1039.82	15.70399999999995	trials	ytpst=1000.0	1039.847	1043.551	1052.645	1055.523			
1061.138	18.35200000000009	trials	ytpst=1000.0	1061.163	1064.618	1073.678	1079.488			
1085.676	10.914999999999964	trials	ytpst=45.0	1085.7	1087.528	1093.73	1096.59	1091.847		
1101.681	14.792999999999893	trials	ytpst=1000.0	1101.706	1103.334	1112.395	1116.472			
1126.466	12.524000000000115	trials	ytpst=5.0	1126.49	1129.232	1135.449	1138.989	1129.756		
1145.954	14.135999999999967	trials	ytpst=1000.0	1145.978	1147.396	1156.48	1160.089			
1170.98	13.577999999999975	trials	ytpst=1000.0	1171.005	1173.119	1182.215	1184.556			
1193.666	11.741999999999962	trials	ytpst=45.0	1193.69	1195.046	1201.25	1205.406	1199.365		
1211.211	13.395999999999958	trials	ytpst=1000.0	1211.234	1213.297	1222.382	1224.606			
1230.632	12.893000000000029	trials	ytpst=1000.0	1230.657	1232.703	1241.78	1243.524			
1251.182	14.042999999999893	trials	ytpst=1000.0	1251.206	1254.298	1263.364	1265.223			
1273.366	15.126999999999953	trials	ytpst=1000.0	1273.391	1275.798	1284.9	1288.492			
1296.417	10.944000000000187	trials	ytpst=25.0	1296.442	1298.088	1304.267	1307.359	1300.483		
1313.417	12.508000000000038	trials	ytpst=1000.0	1313.442	1315.132	1324.233	1325.924			
1331.757	13.386999999999944	trials	ytpst=1000.0	1331.782	1333.465	1342.534	1345.143			
1355.59	10.353000000000065	trials	ytpst=5.0	1355.614	1357.251	1363.432	1365.942	1357.754		
1373.457	11.920999999999822	trials	ytpst=1000.0	1373.483	1374.722	1383.832	1385.377			
1390.441	12.317999999999984	trials	ytpst=1000.0	1390.466	1391.706	1400.766	1402.758			
1408.102	9.457999999999856	trials	ytpst=25.0	1408.126	1409.667	1415.852	1417.559	1412.084		
1422.746	9.646999999999935	trials	ytpst=45.0	1422.771	1424.49	1430.683	1432.392	1428.801		
1441.769	14.391000000000076	trials	ytpst=1000.0	1441.793	1443.618	1452.7	1456.159			
1464.258	13.702999999999975	trials	ytpst=1000.0	1464.284	1467.007	1476.1	1477.96			
1485.081	10.213000000000193	trials	ytpst=25.0	1485.105	1487.551	1493.75	1495.293	1489.959		
1505.209	13.201999999999998	trials	ytpst=1000.0	1505.234	1506.507	1515.602	1518.409			
1527.793	10.902000000000044	trials	ytpst=45.0	1527.819	1530.118	1536.317	1538.694	1534.46		
1545.838	12.957000000000107	trials	ytpst=1000.0	1545.863	1547.318	1556.401	1558.793			
1566.881	14.798999999999978	trials	ytpst=1000.0	1566.905	1569.559	1578.65	1581.679			
1591.332	12.279999999999973	trials	ytpst=1000.0	1591.356	1592.542	1601.619	1603.611			
1610.404	14.042999999999893	trials	ytpst=1000.0	1610.428	1613.469	1622.552	1624.446			
1631.904	15.527000000000044	trials	ytpst=1000.0	1631.928	1636.004	1645.087	1647.43			
1652.366	9.329999999999927	trials	ytpst=5.0	1652.389	1653.823	1660.019	1661.695	1654.331		
1669.51	15.97199999999998	trials	ytpst=1000.0	1669.536	1672.577	1681.654	1685.48			
1692.783	14.982000000000198	trials	ytpst=1000.0	1692.806	1696.088	1705.185	1707.764			
1716.983	13.298999999999978	trials	ytpst=1000.0	1717.007	1719.604	1728.672	1730.281			
1735.584	13.846000000000004	trials	ytpst=1000.0	1735.607	1737.427	1746.536	1749.429			
1755.772	12.275000000000091	trials	ytpst=1000.0	1755.796	1757.155	1766.236	1768.046			
1776.917	12.63000000000011	trials	ytpst=1000.0	1776.94	1778.522	1787.598	1789.546			
1798.067	11.913999999999987	trials	ytpst=25.0	1798.091	1800.872	1807.104	1809.979	1803.271		
1819.823	15.076999999999998	trials	ytpst=45.0	1819.848	1824.162	1830.339	1834.899	1828.497		
1841.434	11.816000000000031	trials	ytpst=5.0	1841.458	1842.529	1848.748	1853.249	1843.064		
1862.473	12.45900000000006	trials	ytpst=1000.0	1862.497	1864.08	1873.171	1874.931			
1883.107	13.894999999999982	trials	ytpst=1000.0	1883.131	1885.59	1894.688	1897.001			
1907.235	13.049000000000206	trials	ytpst=25.0	1907.259	1909.974	1916.187	1920.283	1912.389		
1927.034	12.209999999999809	trials	ytpst=1000.0	1927.059	1928.597	1937.675	1939.242			
1949.415	10.720000000000027	trials	ytpst=5.0	1949.441	1951.831	1958.039	1960.133	1952.348		
1966.131	9.934999999999945	trials	ytpst=45.0	1966.156	1968.148	1974.372	1976.065	1972.498		
1983.569	12.798000000000002	trials	ytpst=1000.0	1983.593	1985.532	1994.622	1996.365			
2003.686	14.031000000000176	trials	ytpst=1000.0	2003.711	2006.215	2015.289	2017.715			
2023.204	15.929000000000087	trials	ytpst=1000.0	2023.228	2026.709	2035.789	2039.132			
2046.753	15.982999999999947	trials	ytpst=1000.0	2046.777	2050.632	2059.692	2062.735			
2070.054	12.163000000000011	trials	ytpst=45.0	2070.078	2074.016	2080.208	2082.216	2078.349		
