onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
15.182	13.048	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	15.21	17.703	25.521	28.229			
33.338	11.277000000000001	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	33.365	34.558	42.372	44.614			
49.843	15.399999999999991	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	49.874	53.724	61.535	65.242			
73.913	14.969999999999999	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	73.945	77.993	85.804	88.881			
98.113	13.662999999999997	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	98.141	100.784	108.575	111.774	105.922		
117.489	12.675999999999988	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	117.527	119.625	127.447	130.164	124.786		
137.107	12.552999999999997	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	137.14	140.973	146.466	149.659	144.584		
157.239	11.651999999999987	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	157.267	158.572	166.389	168.89			
174.147	11.272999999999996	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	174.173	175.388	183.171	185.419			
189.633	15.495999999999981	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	189.666	194.029	201.832	205.127	199.172		
210.332	8.850999999999999	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	210.364	211.44	216.944	219.181	215.056		
225.018	13.240999999999985	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	225.046	227.002	234.822	238.258			
244.411	13.305000000000007	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	244.438	246.072	253.892	257.714	251.232		
267.059	14.105999999999995	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	267.09	270.82	278.638	281.164			
285.819	11.938999999999965	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	285.847	287.186	294.977	297.757			
304.182	13.447999999999979	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	304.209	305.801	313.597	317.629			
323.085	11.468000000000018	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	323.111	324.332	332.163	334.552	329.483		
339.964	12.646999999999991	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	339.995	341.976	349.801	352.61			
359.538	13.711000000000013	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	359.569	361.014	368.798	373.247	366.151		
380.82	9.336999999999989	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	380.852	382.24	387.742	390.156	385.864		
404.683	13.492000000000019	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	404.711	405.922	413.724	418.173			
422.462	11.968000000000018	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	422.493	424.032	431.848	434.428	429.216		
441.368	14.673000000000002	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	441.395	443.982	451.788	456.039	449.15		
461.589	12.756000000000029	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	461.62	463.398	471.224	474.344			
484.383	10.364000000000033	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	484.413	485.685	491.183	494.746	489.284		
505.35	11.601999999999975	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	505.377	506.466	514.27	516.951			
521.509	12.907000000000039	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	521.536	524.343	532.144	534.415			
538.561	15.370000000000005	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	538.587	542.944	550.743	553.93			
558.41	13.38900000000001	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	558.436	561.493	569.31	571.798	566.639		
577.815	11.766999999999939	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	577.845	579.316	587.144	589.581			
597.528	13.799999999999955	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	597.559	601.297	609.124	611.327	606.472		
619.833	10.201999999999998	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	619.865	621.279	626.765	630.033	624.887		
638.312	14.06499999999994	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	638.339	642.544	650.337	652.376			
658.665	15.708000000000084	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	658.697	662.183	670.011	674.372			
679.069	14.069000000000074	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	679.098	682.835	690.673	693.137	688.004		
697.368	9.168999999999983	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	697.399	698.753	704.274	706.536	702.371		
714.916	13.761999999999944	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	714.946	718.6	726.417	728.677	723.761		
736.572	13.95799999999997	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	736.598	738.422	746.219	750.528			
764.028	12.033000000000015	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	764.054	766.068	773.866	776.059			
782.93	12.4910000000001	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	782.957	785.249	793.049	795.419			
805.661	8.842000000000098	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	805.693	806.716	812.229	814.502	810.321		
822.71	13.091999999999985	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	822.737	825.879	833.681	835.801	831.026		
843.781	12.8900000000001	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	843.808	845.652	853.464	856.67			
863.149	12.419999999999959	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	863.181	864.841	872.651	875.568			
881.241	15.259999999999991	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	881.271	885.234	893.042	896.5	890.387		
905.164	12.552999999999997	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	905.195	907.751	915.569	917.716			
925.815	8.653999999999996	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	925.845	926.895	932.399	934.468	930.527		
941.041	14.053999999999974	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	941.071	942.84	950.67	955.093	948.006		
961.053	13.970000000000027	trials	usmult=3.0 ytpst=1000.0 wrdid=1.0 yenvtele=60.0	961.079	963.732	971.531	975.022	968.878		
979.014	13.134999999999991	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	979.042	981.62	989.422	992.148			
999.919	12.116999999999962	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	999.947	1001.76	1009.553	1012.035			
1018.639	13.647000000000048	trials	usmult=0.5 ytpst=1000.0 wrdid=1.0 yenvtele=1000.0	1018.665	1021.611	1029.435	1032.285			
1039.373	11.441000000000031	trials	usmult=0.5 ytpst=1000.0 wrdid=2.0 yenvtele=60.0	1039.406	1040.647	1048.441	1050.813	1045.795		
1058.071	8.8900000000001	trials	usmult=3.0 ytpst=40.0 wrdid=2.0 yenvtele=1000.0	1058.104	1059.274	1064.774	1066.959	1062.888		
1074.129	12.643000000000029	trials	usmult=3.0 ytpst=1000.0 wrdid=2.0 yenvtele=1000.0	1074.159	1076.899	1084.73	1086.771			
