session_id	original_session_id
ses-SU+VR+ALL+OL+44	ses-SU_VR_ALL_OL_44
ses-SU+VR+ALL+OL+45	ses-SU_VR_ALL_OL_45
ses-SU+VR+ALL+OL+46	ses-SU_VR_ALL_OL_46
ses-SU+VR+ALL+OL+47	ses-SU_VR_ALL_OL_47
ses-SU+VR+ALL+OL+48	ses-SU_VR_ALL_OL_48
ses-SU+VR+ALL+OL+49	ses-SU_VR_ALL_OL_49
ses-SU+VR+ALL+OL+50	ses-SU_VR_ALL_OL_50
ses-SU+VR+ALL+OL+51	ses-SU_VR_ALL_OL_51
ses-SU+VR+ALL+OL+52	ses-SU_VR_ALL_OL_52
ses-SU+VR+ALL+OL+53	ses-SU_VR_ALL_OL_53
ses-SU+VR+ALL+SPD+44	ses-SU_VR_ALL_SPD_44
ses-SU+VR+ALL+SPD+45	ses-SU_VR_ALL_SPD_45
ses-SU+VR+ALL+SPD+46	ses-SU_VR_ALL_SPD_46
ses-SU+VR+ALL+SPD+47	ses-SU_VR_ALL_SPD_47
ses-SU+VR+ALL+SPD+48	ses-SU_VR_ALL_SPD_48
ses-SU+VR+ALL+SPD+49	ses-SU_VR_ALL_SPD_49
ses-SU+VR+ALL+SPD+50	ses-SU_VR_ALL_SPD_50
ses-SU+VR+ALL+SPD+51	ses-SU_VR_ALL_SPD_51
ses-SU+VR+ALL+SPD+52	ses-SU_VR_ALL_SPD_52
ses-SU+VR+ALL+SPD+53	ses-SU_VR_ALL_SPD_53
ses-SU+VR+ALL+TP+44	ses-SU_VR_ALL_TP_44
ses-SU+VR+ALL+TP+45	ses-SU_VR_ALL_TP_45
ses-SU+VR+ALL+TP+46	ses-SU_VR_ALL_TP_46
ses-SU+VR+ALL+TP+47	ses-SU_VR_ALL_TP_47
ses-SU+VR+ALL+TP+48	ses-SU_VR_ALL_TP_48
ses-SU+VR+ALL+TP+49	ses-SU_VR_ALL_TP_49
ses-SU+VR+ALL+TP+50	ses-SU_VR_ALL_TP_50
ses-SU+VR+ALL+TP+51	ses-SU_VR_ALL_TP_51
ses-SU+VR+ALL+TP+52	ses-SU_VR_ALL_TP_52
ses-SU+VR+ALL+TP+53	ses-SU_VR_ALL_TP_53
ses-SU+VR+OL+56	ses-SU_VR_OL_56
ses-SU+VR+OL+57	ses-SU_VR_OL_57
ses-SU+VR+OL+58	ses-SU_VR_OL_58
ses-SU+VR+OL+59	ses-SU_VR_OL_59
ses-SU+VR+OL+60	ses-SU_VR_OL_60
ses-SU+VR+OL+61	ses-SU_VR_OL_61
ses-SU+VR+OL+62	ses-SU_VR_OL_62
ses-SU+VR+OL+63	ses-SU_VR_OL_63
ses-SU+VR+OL+64	ses-SU_VR_OL_64
ses-SU+VR+OL+65	ses-SU_VR_OL_65
ses-SU+VR+OL+66	ses-SU_VR_OL_66
ses-SU+VR+OL+67	ses-SU_VR_OL_67
ses-SU+VR+OL+68	ses-SU_VR_OL_68
