onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
7.184	11.39	trials	ytpst=1000.0 scnpz=1000.0	7.207	8.566	15.864	18.573			
28.212	11.544999999999998	trials	ytpst=1000.0 scnpz=1000.0	28.237	29.984	37.264	39.756			
45.674	12.067	trials	ytpst=1000.0 scnpz=1000.0	45.701	47.551	54.864	57.74			
65.136	12.872	trials	ytpst=1000.0 scnpz=1000.0	65.161	68.852	76.131	78.007			
85.844	11.131	trials	ytpst=1000.0 scnpz=1000.0	85.869	87.146	94.431	96.973			
105.879	13.629999999999995	trials	ytpst=1000.0 scnpz=1000.0	105.903	109.618	116.898	119.508			
130.052	11.890000000000015	trials	ytpst=1000.0 scnpz=1000.0	130.076	132.703	139.982	141.941			
148.769	10.48999999999998	trials	ytpst=1000.0 scnpz=1000.0	148.795	150.014	157.282	159.257			
166.281	10.135999999999996	trials	ytpst=1000.0 scnpz=1000.0	166.306	167.436	174.717	176.415			
182.843	11.467000000000013	trials	ytpst=1000.0 scnpz=1000.0	182.869	184.638	191.9	194.308			
201.227	18.716000000000008	trials	ytpst=1000.0 scnpz=70.0	201.252	205.337	217.616	219.941		210.748	215.775
229.721	10.472999999999985	trials	ytpst=1000.0 scnpz=1000.0	229.746	231.153	238.423	240.192			
245.62	11.324000000000012	trials	ytpst=1000.0 scnpz=1000.0	245.645	247.787	255.083	256.942			
264.393	11.984000000000037	trials	ytpst=1000.0 scnpz=1000.0	264.416	267.304	274.583	276.376			
282.63	13.437000000000012	trials	ytpst=65.0 scnpz=1000.0	282.658	285.371	292.317	296.065	290.392		
302.481	9.213000000000022	trials	ytpst=40.0 scnpz=1000.0	302.51	304.805	309.8	311.693	307.899		
320.237	12.956999999999994	trials	ytpst=1000.0 scnpz=1000.0	320.262	323.517	330.817	333.193			
338.43	11.546999999999969	trials	ytpst=1000.0 scnpz=1000.0	338.455	340.773	348.051	349.976			
357.938	9.607000000000028	trials	ytpst=40.0 scnpz=1000.0	357.963	360.684	365.651	367.544	363.766		
377.371	10.574000000000012	trials	ytpst=1000.0 scnpz=1000.0	377.396	379.117	386.401	387.944			
393.762	14.315999999999974	trials	ytpst=65.0 scnpz=1000.0	393.788	397.934	404.885	408.077	402.96		
417.241	15.088000000000022	trials	ytpst=1000.0 scnpz=70.0	417.267	418.384	430.685	432.328		423.801	428.811
440.456	12.939999999999998	trials	ytpst=1000.0 scnpz=1000.0	440.481	442.507	449.805	453.394			
459.41	12.31899999999996	trials	ytpst=1000.0 scnpz=1000.0	459.437	461.985	469.235	471.727			
483.739	17.39100000000002	trials	ytpst=1000.0 scnpz=70.0	483.764	485.675	497.986	501.128		491.101	496.101
506.506	10.407000000000039	trials	ytpst=1000.0 scnpz=1000.0	506.531	507.725	515.019	516.912			
525.278	11.634999999999991	trials	ytpst=1000.0 scnpz=1000.0	525.306	527.492	534.803	536.912			
544.728	11.719000000000051	trials	ytpst=1000.0 scnpz=1000.0	544.755	545.986	553.253	556.446			
563.913	9.583999999999946	trials	ytpst=65.0 scnpz=1000.0	563.94	565.036	571.953	573.496	570.029		
580.45	13.329999999999927	trials	ytpst=1000.0 scnpz=1000.0	580.477	582.903	590.17	593.779			
599.796	11.617999999999938	trials	ytpst=40.0 scnpz=1000.0	599.821	603.704	608.671	611.413	606.796		
620.903	12.910999999999945	trials	ytpst=1000.0 scnpz=1000.0	620.928	623.255	630.536	633.813			
640.007	12.007000000000062	trials	ytpst=65.0 scnpz=1000.0	640.032	641.76	648.721	652.013	646.78		
661.896	10.451999999999998	trials	ytpst=1000.0 scnpz=1000.0	661.923	663.461	670.774	672.347			
679.852	9.396000000000072	trials	ytpst=40.0 scnpz=1000.0	679.877	681.155	686.138	689.247	684.253		
697.601	10.864000000000033	trials	ytpst=1000.0 scnpz=1000.0	697.625	698.895	706.188	708.464			
713.869	16.746999999999957	trials	ytpst=1000.0 scnpz=70.0	713.894	715.645	727.955	730.614		721.047	726.048
736.09	12.77699999999993	trials	ytpst=1000.0 scnpz=1000.0	736.116	739.261	746.538	748.865			
