onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
6.06	12.821000000000002	trials	same=1.0	6.084	7.529	14.825	18.879			
25.94	10.587	trials	same=1.0	25.966	27.414	34.715	36.525			
43.267	12.591999999999999	trials	same=1.0	43.291	45.344	52.649	55.858			
62.523	13.985999999999997	trials	same=1.0	62.549	67.332	74.632	76.507			
85.272	14.539000000000001	trials	same=1.0	85.296	90.259	97.549	99.809			
110.189	10.224000000000004	trials	same=1.0	110.214	111.565	118.851	120.412			
127.55	11.692999999999998	trials	same=1.0	127.574	130.349	137.651	139.242			
144.531	13.394999999999982	trials	same=1.0	144.555	148.783	156.082	157.925			
166.706	11.823000000000008	trials	same=1.0	166.731	168.843	176.13	178.528			
184.36	11.73399999999998	trials	same=1.0	184.45	187.094	194.5	196.092			
203.462	11.581000000000017	trials	same=1.0	203.486	205.634	212.917	215.042			
221.768	10.925999999999988	trials	same=1.0	221.792	223.835	231.111	232.693			
238.671	12.522999999999996	trials	same=1.0	238.694	242.212	249.5	251.193			
256.888	16.523000000000025	trials	same=1.0	256.912	259.729	267.017	273.41			
283.982	11.548999999999978	trials	same=1.0	284.006	286.235	293.519	295.529			
303.195	12.968999999999994	trials	same=1.0	303.22	307.312	314.601	316.163			
321.816	11.713999999999999	trials	same=1.0	321.84	324.552	331.834	333.529			
341.153	11.512	trials	same=1.0	341.177	343.346	350.62	352.663			
362.133	10.545999999999992	trials	same=1.0	362.157	363.831	371.118	372.678			
383.331	12.164999999999964	trials	same=1.0	383.355	384.664	391.935	395.494			
405.459	14.088999999999999	trials	same=1.0	405.484	407.381	414.669	419.547			
429.461	11.670999999999992	trials	same=1.0	429.487	431.732	439.019	441.131			
450.394	12.25200000000001	trials	same=1.0	450.421	453.655	460.953	462.645			
468.21	10.605999999999995	trials	same=1.0	468.235	469.949	477.238	478.815			
489.539	10.824999999999989	trials	same=1.0	489.563	490.905	498.203	500.362			
507.262	12.685000000000002	trials	same=1.0	507.288	508.522	515.803	519.946			
528.152	10.645999999999958	trials	same=1.0	528.176	529.872	537.187	538.797			
545.646	11.052000000000021	trials	same=1.0	545.671	547.866	555.14	556.697			
