onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
25.789	12.289000000000001	trials	wrdid=1.0	25.832	25.833	35.935	38.077			
44.534	10.218000000000004	trials	wrdid=1.0	44.576	44.577	52.666	54.751			
59.287	10.327999999999996	trials	wrdid=1.0	59.33	59.331	67.145	69.614			
77.647	8.955999999999989	trials	wrdid=1.0	77.69	77.691	84.092	86.602			
94.649	8.622	trials	wrdid=1.0	94.692	94.693	100.363	103.27			
110.602	10.686999999999998	trials	wrdid=4.0	110.641	110.642	118.1	121.288			
129.396	7.75	trials	wrdid=1.0	129.439	129.44	134.798	137.145			
145.259	10.176000000000016	trials	wrdid=4.0	145.294	145.295	153.036	155.434			
160.692	10.555999999999983	trials	wrdid=1.0	160.733	160.734	167.384	171.247			
181.326	9.480999999999995	trials	wrdid=1.0	181.368	181.369	186.441	190.806			
196.834	8.820999999999998	trials	wrdid=1.0	196.877	196.878	202.639	205.654			
211.57	11.888000000000005	trials	wrdid=4.0	211.605	211.606	220.982	223.456			
230.771	7.518000000000001	trials	wrdid=1.0	230.812	230.813	236.185	238.287			
244.741	8.782999999999987	trials	wrdid=1.0	244.783	244.784	251.215	253.523			
258.393	11.097000000000037	trials	wrdid=4.0	258.427	258.428	266.497	269.489			
275.18	8.052000000000021	trials	wrdid=1.0	275.222	275.223	280.699	283.231			
290.211	9.279999999999973	trials	wrdid=1.0	290.253	290.254	296.461	299.49			
304.503	9.814000000000021	trials	wrdid=4.0	304.539	304.54	312.205	314.316			
321.181	10.220000000000027	trials	wrdid=4.0	321.216	321.217	328.622	331.4			
336.712	7.562999999999988	trials	wrdid=1.0	336.754	336.755	342.046	344.274			
359.281	9.98599999999999	trials	wrdid=1.0	359.323	359.324	365.009	369.266			
375.427	8.810000000000002	trials	wrdid=1.0	375.47	375.471	380.954	384.236			
390.338	8.165999999999997	trials	wrdid=1.0	390.38	390.381	396.034	398.503			
403.094	10.89100000000002	trials	wrdid=4.0	403.129	403.13	411.278	413.984			
420.299	8.378000000000043	trials	wrdid=1.0	420.341	420.342	425.909	428.676			
433.35	10.325999999999965	trials	wrdid=1.0	433.392	434.022	440.733	443.675			
459.398	11.901999999999987	trials	wrdid=4.0	459.433	459.434	468.31	471.299			
479.656	10.718000000000018	trials	wrdid=1.0	479.697	479.698	486.366	490.373			
499.992	8.013999999999953	trials	wrdid=1.0	500.035	500.036	504.931	508.004			
512.658	11.739000000000033	trials	wrdid=4.0	512.693	512.694	519.898	524.396			
531.356	7.197000000000003	trials	wrdid=1.0	531.398	531.399	536.293	538.551			
543.019	7.933999999999969	trials	wrdid=1.0	543.06	543.061	547.85	550.952			
559.902	9.822999999999979	trials	wrdid=4.0	559.937	559.938	567.544	569.724			
575.194	9.011000000000081	trials	wrdid=1.0	575.236	575.237	581.307	584.203			
593.049	10.114000000000033	trials	wrdid=1.0	593.09	593.091	599.838	603.162			
610.031	9.400000000000091	trials	wrdid=4.0	610.066	610.185	617.038	619.43			
624.309	8.586999999999989	trials	wrdid=1.0	624.351	624.352	630.363	632.895			
638.039	14.841000000000008	trials	wrdid=4.0	638.074	638.226	648.45	652.878			
657.372	8.637000000000057	trials	wrdid=1.0	657.414	657.415	662.834	666.008			
671.518	15.348999999999933	trials	wrdid=1.0	671.561	671.562	684.467	686.866			
691.551	12.12399999999991	trials	wrdid=4.0	691.586	691.587	700.995	703.673			
713.564	9.02800000000002	trials	wrdid=1.0	713.606	713.607	719.675	722.591			
727.734	13.351999999999975	trials	wrdid=4.0	727.769	727.77	738.97	741.085			
749.768	11.783000000000015	trials	wrdid=1.0	749.81	749.811	757.037	761.55			
765.633	14.942999999999984	trials	wrdid=1.0	765.675	765.77	777.552	780.575			
786.398	11.091999999999985	trials	wrdid=1.0	786.44	786.474	795.147	797.489			
807.366	10.79200000000003	trials	wrdid=4.0	807.401	807.402	815.696	818.157			
823.351	17.583999999999946	trials	wrdid=1.0	823.392	823.393	837.978	840.934			
851.323	7.526000000000067	trials	wrdid=1.0	851.365	851.366	856.281	858.848			
866.517	13.708999999999946	trials	wrdid=1.0	866.559	870.995	877.46	880.224			
886.693	22.33400000000006	trials	wrdid=4.0	886.728	894.489	906.42	909.026			
914.17	8.359000000000037	trials	wrdid=4.0	914.205	914.206	920.413	922.528			
935.69	9.805999999999926	trials	wrdid=1.0	935.732	935.733	941.223	945.495			
