onset	duration	nwb_table	trial_type	vstim_on	scene_move	rew	vstim_off	teleport	scene_pause	scene_resume
7.677	8.841000000000001	trials	gain=1.0	7.699		13.176	16.517			
25.515	13.753	trials	gain=0.5	25.539		36.96	39.267			
46.046	7.5	trials	gain=1.0	46.07		51.858	53.545			
66.296	5.3729999999999905	trials	gain=2.0	66.32		69.35	71.668			
77.723	8.207000000000008	trials	gain=1.0	77.747		83.572	85.929			
96.382	8.665999999999997	trials	gain=1.0	96.405		102.201	105.047			
112.163	7.397000000000006	trials	gain=1.0	112.188		118.019	119.559			
127.168	7.768000000000001	trials	gain=1.0	127.193		133.008	134.935			
150.064	13.028999999999996	trials	gain=0.5	150.089		161.449	163.092			
185.452	9.539000000000016	trials	gain=1.0	185.476		191.259	194.979			
208.953	4.8700000000000045	trials	gain=2.0	208.977		212.049	213.821			
225.213	8.707999999999998	trials	gain=1.0	225.237		230.991	233.92			
242.07	10.274000000000001	trials	gain=1.0	242.094		247.903	252.343			
259.934	15.859999999999957	trials	gain=0.5	259.958		271.332	275.793			
306.073	8.906000000000006	trials	gain=1.0	306.099		311.941	314.977			
338.411	5.781999999999982	trials	gain=2.0	338.435		341.488	344.191			
357.193	8.074999999999989	trials	gain=1.0	357.216		363.017	365.267			
372.417	7.5190000000000055	trials	gain=1.0	372.44		378.347	379.935			
386.555	7.627999999999986	trials	gain=1.0	386.579		392.386	394.181			
403.694	14.289999999999964	trials	gain=0.5	403.719		415.125	417.982			
425.69	11.161000000000001	trials	gain=1.0	425.714		431.509	436.85			
447.794	5.53000000000003	trials	gain=2.0	447.818		450.86	453.322			
459.639	7.375	trials	gain=1.0	459.663		465.447	467.012			
474.146	7.464999999999975	trials	gain=1.0	474.17		479.927	481.61			
493.279	9.771999999999991	trials	gain=1.0	493.303		499.107	503.05			
518.978	8.915000000000077	trials	gain=1.0	519.002		524.789	527.891			
535.951	7.494000000000028	trials	gain=1.0	535.975		541.824	543.444			
550.353	13.465000000000032	trials	gain=0.5	550.377		561.759	563.817			
576.302	7.846000000000004	trials	gain=1.0	576.328		582.163	584.147			
592.102	4.786000000000058	trials	gain=2.0	592.127		595.137	596.886			
